,a1,a2,RAAN1,RAAN2,Eval,Users
0,6801,6784,268,76,31,17
1,6811,6784,80,76,31,18
2,6787,6784,80,67,29,17
3,6787,6784,268,67,29,16
4,6799,6778,80,77,29,17
5,6804,6778,80,67,28,14
6,6773,6777,71,57,6,4
7,6782,6805,297,105,0,0
8,6794,6798,91,63,0,0
9,6800,6784,292,77,14,7
10,6782,6795,267,69,5,3
11,6827,6784,268,77,24,13
12,6818,6789,307,81,9,5
13,6801,6785,268,76,29,18
14,6815,6787,108,102,1,1
15,6799,6784,80,76,29,17
16,6840,6768,275,75,13,7
17,6785,6789,44,49,2,1
18,6801,6775,247,74,8,4
19,6804,6784,268,77,27,14
20,6792,6793,255,49,2,1
21,6796,6766,240,36,0,0
22,6803,6782,48,86,11,7
23,6797,6788,94,103,0,0
24,6790,6775,307,36,4,2
25,6804,6784,268,76,31,17
26,6827,6785,80,76,25,18
27,6809,6797,298,49,1,1
28,6791,6798,247,68,4,3
29,6782,6788,68,84,6,5
30,6801,6793,80,67,32,17
31,6787,6797,268,76,28,15
32,6799,6775,241,76,17,9
33,6807,6780,90,47,4,2
34,6806,6803,258,78,6,3
35,6795,6789,64,66,1,1
36,6836,6789,70,77,22,12
37,6782,6767,253,44,2,1
38,6778,6797,239,42,2,1
39,6800,6801,50,107,0,0
40,6804,6793,284,107,0,0
41,6815,6772,63,80,16,8
42,6790,6778,80,76,30,16
43,6784,6791,283,53,0,0
44,6798,6778,41,92,2,1
45,6808,6796,303,77,16,9
46,6794,6791,266,55,6,3
47,6825,6784,268,76,29,17
48,6816,6772,278,112,0,0
49,6823,6792,53,104,0,0
50,6790,6791,267,92,4,2
51,6790,6793,80,76,22,12
52,6810,6784,64,108,0,0
53,6809,6793,275,77,14,8
54,6822,6769,105,74,8,4
55,6772,6783,110,89,2,1
56,6811,6784,80,77,27,15
57,6791,6767,50,82,6,4
58,6801,6811,258,32,2,1
59,6802,6804,232,76,11,6
60,6818,6773,70,81,17,10
61,6804,6778,80,77,31,17
62,6817,6774,302,37,0,0
63,6791,6779,300,74,7,4
64,6804,6778,268,76,33,18
65,6811,6804,251,77,3,2
66,6788,6784,53,78,6,5
67,6819,6798,240,69,0,0
68,6819,6808,262,58,2,1
69,6811,6784,80,67,28,17
70,6841,6780,102,58,2,1
71,6816,6772,253,72,2,1
72,6801,6785,80,77,31,17
73,6785,6781,241,69,4,2
74,6779,6770,274,50,0,0
75,6819,6796,83,68,6,4
76,6799,6797,80,76,25,15
77,6786,6798,93,91,5,3
78,6813,6779,62,89,2,1
79,6818,6795,293,104,0,0
80,6775,6798,102,78,8,5
81,6820,6761,76,86,21,13
82,6796,6770,88,89,4,3
83,6790,6778,268,76,34,18
84,6797,6789,292,42,0,0
85,6801,6785,80,67,28,15
86,6780,6772,233,60,7,4
87,6791,6777,89,56,4,2
88,6800,6772,62,113,0,0
89,6790,6778,80,77,29,16
90,6781,6767,57,105,8,4
91,6804,6784,80,67,27,15
92,6789,6775,73,95,0,0
93,6790,6778,268,77,32,17
94,6775,6773,70,95,6,3
95,6832,6803,281,90,2,1
96,6770,6768,249,56,4,2
97,6815,6780,79,40,5,3
98,6803,6794,62,115,0,0
99,6796,6786,99,65,2,1
100,6829,6779,280,90,3,2
101,6803,6784,91,110,0,0
102,6806,6769,273,81,12,7
103,6804,6785,282,55,4,2
104,6824,6801,287,64,0,0
105,6795,6799,264,63,0,0
106,6819,6787,75,58,10,5
107,6790,6784,80,77,24,12
108,6827,6784,268,67,25,15
109,6809,6784,248,62,0,0
110,6806,6812,101,61,4,2
111,6841,6770,239,63,0,0
112,6813,6782,111,52,2,1
113,6795,6803,49,85,4,2
114,6778,6849,97,292,0,0
115,6793,6886,75,236,8,4
116,6832,6810,21,34,0,0
117,6803,6858,90,109,2,1
118,6840,6854,312,245,4,2
119,6826,6850,38,279,0,0
120,6814,6787,137,293,16,10
121,6799,6846,172,225,2,1
122,6824,6867,337,291,0,0
123,6872,6867,95,49,0,0
124,6873,6879,107,196,0,0
125,6801,6792,107,140,0,0
126,6874,6814,241,309,0,0
127,6884,6828,47,150,2,1
128,6803,6784,113,351,0,0
129,6801,6876,316,163,2,1
130,6803,6855,241,80,3,2
131,6873,6832,306,331,3,2
132,6807,6809,239,260,2,1
133,6831,6821,13,2,2,1
134,6813,6840,63,314,4,2
135,6886,6822,295,298,0,0
136,6854,6852,200,286,0,0
137,6878,6836,25,70,4,3
138,6854,6841,91,329,4,2
139,6844,6828,276,336,0,0
140,6858,6789,335,0,4,2
141,6837,6886,339,300,0,0
142,6885,6873,183,39,0,0
143,6820,6847,110,124,0,0
144,6782,6829,210,272,0,0
145,6794,6825,307,38,2,1
146,6866,6820,129,158,0,0
147,6808,6857,313,13,4,2
148,6855,6783,227,3,2,1
149,6856,6854,1,139,2,1
