,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6778,268,77,32,17
1,6801,6785,80,77,31,17
2,6801,6785,268,76,29,18
3,6825,6784,268,76,29,17
4,6799,6784,80,76,29,17
5,6801,6793,268,77,27,15
6,6814,6769,98,104,2,1
7,6803,6795,80,94,14,8
8,6798,6788,65,105,0,0
9,6804,6778,80,76,32,17
10,6801,6778,268,76,33,18
11,6787,6797,268,76,28,15
12,6793,6786,244,115,0,0
13,6770,6777,244,47,2,1
14,6790,6785,268,76,30,18
15,6778,6795,41,104,2,1
16,6799,6778,80,76,31,18
17,6767,6796,229,53,4,2
18,6798,6803,61,70,6,3
19,6772,6791,80,44,17,9
20,6801,6784,80,77,28,15
21,6804,6785,80,77,29,15
22,6828,6787,58,71,5,3
23,6814,6785,258,76,18,12
24,6801,6793,245,93,2,1
25,6802,6778,268,110,14,7
26,6823,6765,86,77,24,13
27,6811,6784,80,77,27,15
28,6804,6784,268,67,28,16
29,6799,6785,80,76,27,18
30,6801,6784,268,77,27,14
31,6788,6765,41,71,4,2
32,6787,6778,80,67,30,16
33,6804,6785,80,76,28,17
34,6841,6802,244,51,0,0
35,6811,6784,268,76,25,14
36,6807,6776,234,75,11,7
37,6812,6776,60,93,2,1
38,6799,6785,84,89,3,2
39,6807,6790,234,53,0,0
40,6786,6768,100,58,6,3
41,6811,6785,80,67,27,15
42,6803,6768,255,110,0,0
43,6800,6785,41,72,2,2
44,6804,6775,65,69,3,2
45,6796,6773,89,102,4,2
46,6790,6784,80,76,28,15
47,6816,6785,103,76,16,11
48,6802,6777,71,43,4,2
49,6785,6767,84,71,4,3
50,6812,6780,106,57,7,4
51,6799,6784,80,67,26,16
52,6772,6765,251,79,12,6
53,6790,6784,80,67,25,14
54,6789,6789,96,58,2,1
55,6812,6793,88,111,4,2
56,6806,6806,280,54,4,3
57,6791,6797,50,60,1,1
58,6787,6785,80,76,30,19
59,6775,6763,276,93,2,1
60,6801,6784,80,76,32,18
61,6804,6784,268,77,27,14
62,6795,6770,96,110,0,0
63,6795,6784,69,38,2,1
64,6790,6777,298,28,0,0
65,6811,6785,80,76,29,19
66,6827,6784,80,76,27,17
67,6797,6784,81,64,8,5
68,6808,6788,63,44,2,1
69,6799,6784,268,76,30,16
70,6801,6773,282,102,2,1
71,6816,6772,91,82,1,1
72,6831,6777,257,79,13,7
73,6822,6791,62,89,2,1
74,6827,6785,80,77,26,16
75,6796,6782,290,102,0,0
76,6804,6801,301,80,14,8
77,6797,6784,307,43,4,2
78,6831,6790,116,78,4,3
79,6819,6801,43,93,2,1
80,6833,6798,74,92,4,3
81,6802,6783,299,77,16,8
82,6787,6760,261,111,1,1
83,6785,6793,112,61,0,0
84,6814,6782,91,79,8,5
85,6813,6771,241,76,17,10
86,6806,6793,249,100,4,2
87,6791,6763,280,68,10,6
88,6804,6785,268,77,30,16
89,6821,6777,73,68,10,6
90,6825,6793,80,67,25,14
91,6806,6765,276,94,0,0
92,6803,6774,40,30,0,0
93,6787,6797,268,67,28,14
94,6805,6800,260,82,5,3
95,6795,6774,85,91,4,3
96,6780,6765,41,93,4,2
97,6829,6792,59,108,2,1
98,6809,6778,87,99,6,3
99,6827,6785,80,76,25,18
100,6811,6784,268,77,21,11
101,6790,6774,49,88,4,2
102,6816,6765,289,42,3,2
103,6786,6811,56,298,4,2
104,6803,6864,254,322,2,1
105,6828,6855,91,278,0,0
106,6779,6814,129,331,2,1
107,6787,6822,175,20,0,0
108,6796,6819,205,89,2,1
109,6814,6817,36,101,2,1
110,6787,6874,234,78,2,2
111,6786,6833,306,59,6,3
112,6786,6835,282,123,0,0
113,6780,6844,254,293,0,0
114,6874,6853,223,231,4,2
115,6791,6801,178,96,0,0
116,6838,6868,259,28,2,1
117,6807,6793,6,112,0,0
118,6843,6869,155,145,0,0
119,6857,6783,132,200,0,0
120,6845,6854,257,189,2,1
121,6836,6781,214,234,1,1
122,6808,6817,336,249,0,0
123,6781,6807,195,141,0,0
124,6867,6858,66,309,0,0
125,6797,6782,189,106,2,1
126,6824,6858,220,224,2,1
127,6873,6786,106,248,0,0
128,6817,6835,2,263,2,1
129,6829,6844,201,195,0,0
130,6886,6869,90,95,0,0
131,6878,6836,45,16,2,1
132,6802,6840,333,11,0,0
133,6876,6883,129,75,4,3
134,6878,6886,217,245,0,0
135,6885,6807,109,76,7,4
136,6809,6827,2,109,2,1
137,6861,6798,179,327,2,1
138,6857,6844,74,33,1,1
139,6860,6795,160,118,0,0
140,6884,6862,19,66,0,0
141,6799,6842,247,73,0,0
142,6862,6862,339,114,0,0
143,6788,6846,192,197,2,1
144,6813,6791,124,94,0,0
145,6827,6812,271,182,0,0
146,6873,6859,182,346,0,0
147,6854,6828,330,175,2,1
148,6829,6870,60,331,0,0
149,6876,6812,336,93,2,1
