,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6785,75,304,16,8
1,6795,6806,126,81,9,5
2,6812,6832,219,67,9,5
3,6857,6885,254,76,8,5
4,6788,6842,86,338,8,5
5,6804,6841,86,106,7,5
6,6873,6878,44,77,7,4
7,6853,6871,0,314,6,3
8,6865,6813,120,86,5,3
9,6798,6825,180,42,0,0
10,6854,6795,285,276,0,0
11,6853,6835,200,225,2,1
12,6845,6896,61,49,0,0
13,6803,6785,334,234,5,3
14,6884,6794,135,83,0,0
15,6799,6788,57,126,4,2
16,6825,6807,101,77,16,8
17,6783,6805,55,49,6,3
18,6865,6813,120,329,4,2
19,6817,6794,104,266,2,1
20,6827,6784,72,67,16,10
21,6823,6787,89,126,2,1
22,6873,6885,44,76,8,5
23,6803,6835,313,225,6,3
24,6865,6831,121,229,4,2
25,6871,6828,231,46,4,3
26,6788,6785,86,304,10,6
27,6795,6825,145,79,6,4
28,6836,6792,43,85,2,1
29,6815,6883,90,38,0,0
30,6803,6800,334,106,5,3
31,6859,6876,281,59,2,1
32,6869,6805,218,282,0,0
33,6797,6773,49,319,1,1
34,6887,6870,19,95,0,0
35,6871,6810,231,154,2,2
36,6848,6847,225,82,2,1
37,6864,6854,200,94,0,0
38,6823,6787,75,330,11,6
39,6857,6835,254,76,10,5
40,6821,6841,50,84,2,1
41,6877,6804,117,63,0,0
42,6862,6883,273,70,0,0
43,6799,6806,57,81,13,7
44,6803,6856,200,329,4,2
45,6813,6808,89,262,0,0
46,6853,6835,126,225,2,1
47,6874,6856,146,229,4,2
48,6882,6783,252,250,0,0
49,6814,6793,146,82,5,3
50,6818,6887,49,74,2,2
51,6853,6806,313,225,5,3
52,6846,6897,230,72,2,1
53,6853,6828,313,225,5,3
54,6880,6826,200,36,0,0
55,6801,6793,45,105,2,1
56,6861,6829,72,329,4,2
57,6874,6785,75,231,12,6
58,6781,6807,119,128,0,0
59,6888,6838,121,265,0,0
60,6864,6836,175,215,0,0
61,6783,6847,225,328,4,2
62,6857,6829,254,76,10,6
63,6799,6788,57,86,12,7
64,6816,6776,111,295,0,0
65,6783,6847,218,56,4,2
66,6880,6773,246,277,0,0
67,6804,6806,126,81,9,5
68,6804,6793,268,282,13,7
69,6823,6787,225,330,6,3
70,6832,6853,212,88,1,1
71,6795,6787,126,81,7,5
72,6853,6807,0,296,2,1
73,6819,6867,-22,265,0,0
74,6790,6785,89,304,4,2
75,6799,6828,146,126,0,0
76,6799,6788,57,229,8,4
77,6803,6788,57,126,6,3
78,6826,6793,55,49,6,3
79,6857,6885,86,106,3,2
80,6827,6784,254,76,18,10
81,6782,6778,111,297,0,0
82,6787,6782,74,97,7,4
83,6864,6797,285,321,2,1
84,6859,6877,-33,282,2,1
85,6873,6813,44,86,5,3
86,6873,6878,89,77,9,5
87,6853,6841,0,314,6,3
88,6802,6822,48,132,2,1
89,6797,6800,333,238,0,0
90,6820,6879,95,293,0,0
91,6803,6813,243,76,11,6
92,6790,6785,75,234,15,8
93,6790,6784,72,304,4,2
94,6798,6838,219,33,0,0
95,6864,6810,257,293,0,0
96,6812,6784,80,314,13,8
97,6788,6842,86,296,8,5
98,6781,6871,81,314,13,7
99,6884,6779,234,293,0,0
100,6810,6871,61,49,0,0
101,6803,6856,89,330,4,2
102,6869,6787,268,282,3,2
103,6790,6885,75,76,16,9
104,6814,6791,342,212,0,0
105,6853,6841,86,314,7,4
106,6803,6800,334,46,6,3
107,6864,6891,71,45,2,1
108,6781,6810,219,67,15,9
109,6788,6842,86,46,10,6
110,6803,6797,61,283,0,0
111,6856,6843,185,202,1,1
112,6853,6835,0,225,4,2
113,6868,6877,39,306,3,2
114,6781,6800,81,234,9,5
115,6808,6805,71,304,2,1
116,6823,6828,89,46,4,2
117,6853,6784,0,82,6,3
118,6806,6901,73,19,0,0
119,6811,6802,82,342,3,2
120,6868,6870,38,307,4,2
121,6865,6834,192,353,2,1
122,6853,6835,313,314,5,3
123,6789,6820,196,362,1,1
124,6869,6871,0,282,2,1
125,6786,6804,108,291,0,0
126,6795,6806,55,49,6,3
127,6788,6842,126,338,0,0
128,6817,6869,15,31,0,0
129,6835,6779,75,329,9,5
130,6853,6835,7,225,2,1
131,6812,6793,268,282,8,4
132,6790,6785,55,304,6,3
133,6870,6834,237,319,0,0
134,6812,6793,80,282,11,7
135,6782,6782,228,165,6,3
136,6821,6854,45,106,2,1
137,6875,6831,145,327,2,1
138,6821,6864,259,336,2,1
139,6879,6807,19,305,6,3
140,6857,6810,242,74,3,2
141,6811,6861,243,352,0,0
142,6860,6814,103,80,13,7
143,6878,6783,241,158,0,0
144,6869,6886,148,139,0,0
145,6789,6873,26,278,0,0
146,6844,6843,229,281,4,2
147,6824,6821,73,232,8,4
148,6834,6832,141,316,2,1
149,6878,6828,113,15,0,0
