,a1,a2,RAAN1,RAAN2,Eval,Users
0,6829,6844,245,104,0,0
1,6798,6858,106,335,2,1
2,6885,6808,184,161,0,0
3,6818,6830,146,253,0,0
4,6869,6862,35,17,0,0
5,6861,6829,200,329,4,2
6,6870,6817,215,138,0,0
7,6831,6792,118,162,0,0
8,6796,6824,210,206,0,0
9,6877,6882,46,238,2,1
10,6854,6862,344,163,0,0
11,6853,6835,313,225,5,3
12,6880,6830,211,215,0,0
13,6817,6876,95,163,0,0
14,6783,6840,169,198,2,1
15,6870,6875,96,124,0,0
16,6812,6874,99,34,2,1
17,6816,6861,266,13,0,0
18,6875,6783,6,336,0,0
19,6826,6779,65,188,2,1
20,6846,6865,212,185,0,0
21,6799,6788,57,126,4,2
22,6881,6858,46,212,0,0
23,6794,6804,34,309,0,0
24,6826,6826,289,210,0,0
25,6843,6816,18,355,2,1
26,6873,6878,44,77,7,4
27,6824,6886,264,62,0,0
28,6871,6787,84,129,0,0
29,6806,6792,318,300,0,0
30,6807,6852,210,242,0,0
31,6871,6818,41,123,0,0
32,6860,6849,353,60,0,0
33,6848,6847,225,56,6,3
34,6832,6795,352,85,3,2
35,6788,6842,86,338,8,5
36,6804,6841,86,106,7,5
37,6801,6825,352,211,0,0
38,6836,6822,357,258,2,1
39,6855,6798,187,336,2,1
40,6826,6883,55,49,5,3
41,6816,6813,153,355,2,1
42,6857,6885,254,76,8,5
43,6819,6872,286,19,0,0
44,6795,6806,126,81,9,5
45,6793,6883,98,252,2,1
46,6823,6787,89,330,6,3
47,6781,6810,81,154,9,5
48,6853,6780,149,111,0,0
49,6870,6880,299,141,0,0
50,6839,6839,207,107,0,0
51,6863,6786,242,91,2,1
52,6846,6878,287,176,0,0
53,6872,6832,240,187,2,1
54,6857,6783,355,209,2,1
55,6855,6796,250,202,0,0
56,6782,6883,247,208,0,0
57,6853,6871,0,314,6,3
58,6871,6828,231,46,4,3
59,6781,6848,122,29,0,0
60,6885,6791,262,226,1,1
61,6886,6824,12,249,0,0
62,6875,6824,48,26,0,0
63,6832,6806,116,235,2,1
64,6825,6851,118,260,1,1
65,6830,6833,226,213,0,0
66,6874,6817,297,204,2,1
67,6860,6846,332,0,2,1
68,6860,6821,40,104,0,0
69,6877,6864,318,170,0,0
70,6812,6874,319,88,0,0
71,6812,6832,219,67,9,5
72,6802,6795,82,107,2,2
73,6817,6799,293,241,0,0
74,6851,6788,104,96,0,0
75,6846,6823,181,254,0,0
76,6834,6863,352,140,0,0
77,6840,6875,127,40,0,0
78,6835,6820,78,159,1,1
79,6850,6869,224,152,2,1
80,6830,6787,156,3,2,1
81,6825,6807,101,296,4,2
82,6803,6853,165,13,1,1
83,6783,6814,32,289,0,0
84,6839,6845,110,209,0,0
85,6877,6863,319,323,2,1
86,6880,6804,6,237,0,0
87,6803,6800,334,234,4,2
88,6875,6841,274,181,0,0
89,6870,6824,155,147,0,0
90,6880,6780,26,227,0,0
91,6792,6826,253,159,0,0
92,6866,6849,348,162,0,0
93,6850,6882,249,155,0,0
94,6874,6806,6,279,0,0
95,6866,6865,134,50,0,0
96,6819,6849,211,41,0,0
97,6849,6818,121,267,2,1
98,6806,6835,260,108,2,1
99,6785,6851,297,277,0,0
100,6829,6796,53,11,0,0
101,6874,6828,146,231,5,3
102,6782,6877,168,107,0,0
103,6781,6871,11,68,0,0
104,6855,6835,209,34,0,0
105,6803,6886,122,34,0,0
106,6835,6797,104,3,2,1
107,6882,6785,9,22,0,0
108,6878,6822,108,201,0,0
109,6841,6788,327,249,2,1
110,6834,6785,135,25,0,0
111,6866,6825,171,123,0,0
112,6864,6828,155,284,0,0
113,6827,6784,72,82,5,3
114,6812,6868,80,314,15,9
115,6848,6825,306,94,2,1
116,6799,6790,202,264,2,1
117,6814,6842,203,289,2,1
118,6783,6805,218,328,4,2
119,6808,6872,112,176,0,0
120,6833,6851,110,238,0,0
121,6787,6844,255,280,0,0
122,6816,6866,239,4,0,0
123,6860,6815,81,167,2,1
124,6873,6830,258,19,2,1
125,6811,6791,258,279,2,1
126,6885,6854,28,183,0,0
127,6809,6874,189,133,0,0
128,6853,6869,71,152,2,1
129,6794,6838,172,6,0,0
130,6862,6878,159,344,0,0
131,6862,6842,83,342,0,0
132,6803,6856,7,229,4,2
133,6821,6878,133,320,0,0
134,6865,6813,120,86,5,3
135,6816,6834,155,205,0,0
136,6815,6848,147,7,0,0
137,6849,6815,262,262,0,0
138,6871,6843,213,218,0,0
139,6832,6886,300,330,2,1
140,6869,6793,268,282,3,2
141,6783,6868,317,290,0,0
142,6790,6785,75,304,16,8
143,6883,6783,288,11,0,0
144,6871,6813,152,277,0,0
145,6871,6847,13,130,0,0
146,6823,6826,64,71,2,1
147,6835,6883,299,274,0,0
148,6792,6880,115,249,0,0
149,6867,6818,83,105,0,0
