,a1,a2,RAAN1,RAAN2,Eval,Users
0,6765,6802,137,136,41,21
1,6759,6827,137,269,40,21
2,6765,6858,137,269,38,22
3,6775,6822,137,76,37,21
4,6765,6802,137,76,36,21
5,6766,6819,149,42,2,1
6,6777,6854,104,75,4,2
7,6771,6816,100,133,4,2
8,6764,6822,137,269,36,21
9,6765,6827,137,269,40,23
10,6783,6782,161,268,12,7
11,6770,6839,137,76,33,19
12,6751,6809,97,38,0,0
13,6778,6818,135,144,2,2
14,6783,6821,128,105,0,0
15,6759,6812,137,76,40,21
16,6770,6802,136,77,28,16
17,6750,6821,133,72,1,1
18,6772,6839,117,96,1,1
19,6765,6822,137,136,36,21
20,6757,6821,171,257,2,1
21,6770,6822,137,269,33,19
22,6777,6803,136,290,22,13
23,6759,6827,137,136,38,20
24,6771,6815,174,268,11,6
25,6780,6786,131,134,0,0
26,6764,6815,121,245,0,0
27,6781,6823,113,46,2,1
28,6775,6787,99,138,2,1
29,6789,6816,146,251,0,0
30,6772,6803,97,130,0,0
31,6780,6784,175,117,4,3
32,6781,6833,136,166,19,11
33,6770,6802,137,136,38,20
34,6753,6824,153,82,0,0
35,6764,6802,137,269,37,21
36,6751,6800,109,232,8,4
37,6770,6802,137,77,27,16
38,6757,6815,97,64,0,0
39,6747,6823,137,292,21,11
40,6773,6806,168,50,0,0
41,6765,6840,136,136,27,16
42,6765,6822,137,304,32,19
43,6770,6827,137,76,33,19
44,6756,6853,101,68,4,2
45,6778,6811,155,109,0,0
46,6754,6818,106,248,2,1
47,6745,6811,135,175,2,1
48,6769,6841,138,59,2,1
49,6775,6839,137,76,36,21
50,6772,6794,151,244,0,0
51,6760,6835,118,99,2,1
52,6770,6840,137,136,29,18
53,6764,6827,137,136,35,19
54,6751,6832,157,106,0,0
55,6775,6822,137,136,34,20
56,6768,6801,141,59,0,0
57,6780,6834,109,167,0,0
58,6765,6802,137,269,40,23
59,6756,6797,157,133,0,0
60,6770,6784,132,287,0,0
61,6784,6812,124,97,0,0
62,6760,6793,160,104,0,0
63,6775,6802,136,136,29,16
64,6784,6835,158,65,0,0
65,6775,6822,137,77,36,21
66,6756,6799,176,254,0,0
67,6770,6812,136,76,35,19
68,6764,6840,136,77,36,21
69,6767,6831,133,109,0,0
70,6761,6828,149,87,4,2
71,6768,6834,139,53,0,0
72,6765,6845,100,54,8,4
73,6758,6835,138,68,0,0
74,6761,6805,162,275,0,0
75,6770,6827,137,136,34,19
76,6775,6819,151,146,0,0
77,6870,6833,346,138,0,0
78,6861,6850,328,23,3,2
79,6840,6887,202,350,0,0
80,6818,6826,44,238,0,0
81,6876,6847,14,110,0,0
82,6858,6787,300,26,0,0
83,6824,6794,55,67,17,9
84,6806,6829,68,332,4,3
85,6885,6834,336,254,0,0
86,6808,6841,92,183,2,1
87,6843,6813,38,341,0,0
88,6816,6801,213,140,0,0
89,6853,6828,264,11,0,0
90,6883,6851,33,231,4,2
91,6784,6840,281,240,0,0
92,6778,6804,9,42,0,0
93,6799,6865,195,70,1,1
94,6801,6788,316,72,3,2
95,6878,6887,79,323,4,3
96,6835,6783,111,100,4,2
97,6803,6786,277,285,0,0
98,6812,6854,275,128,0,0
99,6827,6855,222,98,0,0
