,a1,a2,RAAN1,RAAN2,Eval,Users
0,6770,6827,137,77,34,19
1,6778,6827,137,136,32,17
2,6804,6827,137,136,31,19
3,6778,6839,137,76,31,18
4,6750,6858,77,136,21,12
5,6780,6808,127,74,3,2
6,6777,6820,168,91,0,0
7,6816,6809,137,269,22,13
8,6770,6809,269,269,11,6
9,6770,6809,77,136,30,18
10,6765,6834,88,131,5,3
11,6816,6802,136,269,22,13
12,6766,6839,115,159,0,0
13,6781,6814,232,123,8,4
14,6755,6842,115,67,5,3
15,6770,6809,269,136,23,14
16,6804,6827,137,76,29,18
17,6778,6858,137,269,30,17
18,6778,6808,99,55,6,3
19,6778,6827,137,77,32,18
20,6750,6858,136,136,18,10
21,6775,6805,57,143,4,2
22,6804,6809,137,269,30,18
23,6804,6802,137,76,26,16
24,6770,6822,77,77,18,11
25,6823,6819,99,169,0,0
26,6765,6836,148,140,0,0
27,6825,6813,137,308,11,8
28,6770,6839,77,136,25,15
29,6788,6796,145,95,0,0
30,6758,6805,115,122,0,0
31,6749,6857,155,165,0,0
32,6761,6844,136,64,24,14
33,6770,6802,137,269,34,19
34,6770,6839,137,77,30,17
35,6770,6827,77,136,27,16
36,6865,6817,105,108,0,0
37,6746,6852,47,126,2,1
38,6770,6839,77,269,25,14
39,6770,6802,136,269,35,19
40,6820,6827,111,235,0,0
41,6772,6803,230,142,6,3
42,6757,6835,150,279,0,0
43,6750,6827,137,101,21,12
44,6770,6822,137,77,33,19
45,6760,6797,307,134,4,2
46,6739,6837,128,77,10,5
47,6770,6827,136,77,35,19
48,6770,6822,77,269,25,14
49,6799,6800,134,269,10,5
50,6847,6802,77,136,26,17
51,6854,6792,80,160,4,3
52,6770,6822,77,76,18,9
53,6816,6809,77,136,24,14
54,6758,6782,162,95,0,0
55,6741,6832,101,113,4,2
56,6810,6804,107,74,4,2
57,6750,6827,137,77,27,15
58,6780,6844,156,112,0,0
59,6804,6802,77,136,20,13
60,6755,6803,157,100,2,1
61,6747,6861,83,152,0,0
62,6758,6811,137,116,32,19
63,6750,6802,77,136,36,22
64,6804,6809,137,136,34,20
65,6770,6822,137,136,33,19
66,6761,6824,164,241,0,0
67,6776,6829,165,111,2,1
68,6801,6817,104,171,0,0
69,6750,6858,77,76,22,12
70,6750,6839,137,101,20,12
71,6770,6827,137,136,34,19
72,6771,6828,119,304,0,0
73,6818,6802,101,253,2,1
74,6750,6839,77,269,27,15
75,6816,6822,137,269,21,13
76,6784,6811,162,245,0,0
77,6768,6850,85,258,5,3
78,6764,6818,113,124,0,0
79,6840,6809,37,112,0,0
80,6816,6827,137,136,21,13
81,6763,6816,122,166,0,0
82,6758,6820,37,114,0,0
83,6871,6829,234,301,0,0
84,6839,6860,307,133,4,2
85,6864,6801,260,175,0,0
86,6879,6820,312,99,0,0
87,6856,6787,52,114,0,0
88,6821,6797,29,132,0,0
89,6852,6782,268,45,7,4
90,6781,6786,333,154,0,0
91,6845,6886,260,120,0,0
92,6846,6782,33,51,0,0
93,6786,6878,51,240,0,0
94,6846,6784,86,324,0,0
95,6836,6833,224,104,2,1
96,6783,6853,113,2,2,1
97,6874,6796,80,91,5,3
98,6831,6861,311,256,2,1
99,6876,6810,87,70,5,4
