,a1,a2,RAAN1,RAAN2,Eval,Users
0,6840,6840,75,308,6,3
1,6830,6800,125,1,2,1
2,6827,6815,238,342,0,0
3,6786,6789,13,107,0,0
4,6868,6873,332,201,0,0
5,6834,6795,115,340,0,0
6,6855,6887,26,353,2,1
7,6840,6847,354,125,2,1
8,6879,6872,303,131,0,0
9,6867,6870,8,198,0,0
10,6870,6820,88,267,2,1
11,6840,6816,169,287,0,0
12,6797,6823,222,112,0,0
13,6804,6887,89,214,2,1
14,6812,6805,350,182,0,0
15,6881,6849,81,9,0,0
16,6834,6862,169,204,2,1
17,6839,6869,353,358,2,1
18,6851,6847,7,50,0,0
19,6874,6827,142,110,0,0
20,6816,6843,224,83,2,1
21,6869,6865,36,136,4,3
22,6821,6857,308,54,4,2
23,6842,6815,82,82,0,0
24,6858,6847,212,142,0,0
25,6778,6782,300,91,1,1
26,6824,6787,154,65,0,0
27,6887,6868,4,165,0,0
28,6792,6851,166,319,0,0
29,6791,6811,272,166,0,0
30,6838,6866,320,32,0,0
31,6801,6846,255,167,0,0
32,6816,6786,118,352,0,0
33,6781,6796,40,29,0,0
34,6797,6806,241,157,0,0
35,6887,6872,14,83,0,0
36,6823,6797,191,324,0,0
37,6792,6819,133,165,1,1
38,6862,6814,45,215,2,1
39,6784,6812,218,166,0,0
40,6788,6837,103,51,0,0
41,6843,6825,27,231,6,3
42,6817,6834,336,17,0,0
43,6817,6779,358,127,1,1
44,6783,6781,239,152,0,0
45,6841,6841,141,247,0,0
46,6792,6830,245,250,0,0
47,6815,6864,57,218,2,1
48,6871,6835,272,39,0,0
49,6882,6836,194,258,2,1
50,6872,6875,224,59,4,2
51,6818,6881,82,341,2,1
52,6870,6885,187,142,2,1
53,6836,6868,9,26,0,0
54,6799,6872,115,57,0,0
55,6845,6856,38,88,0,0
56,6826,6809,105,280,0,0
57,6835,6779,71,222,1,1
58,6836,6808,296,346,0,0
59,6781,6857,357,74,1,1
60,6843,6779,134,221,0,0
61,6791,6827,133,71,2,1
62,6813,6810,45,165,4,2
63,6860,6831,303,220,0,0
64,6876,6852,331,350,0,0
65,6851,6806,256,329,4,2
66,6802,6823,194,300,0,0
67,6842,6868,168,167,0,0
68,6788,6877,55,79,5,3
69,6799,6845,323,134,2,1
70,6865,6852,11,195,0,0
71,6866,6806,19,186,1,1
72,6792,6882,180,134,0,0
73,6857,6858,269,263,8,4
74,6852,6870,264,325,0,0
75,6867,6788,79,274,0,0
76,6794,6836,132,225,2,1
77,6877,6814,187,252,2,1
78,6886,6789,111,278,0,0
79,6802,6785,156,324,0,0
80,6882,6786,227,202,0,0
81,6867,6862,266,44,0,0
82,6847,6822,46,120,2,1
83,6822,6792,149,311,1,1
84,6802,6859,46,180,2,1
85,6815,6778,138,352,0,0
86,6814,6836,283,120,0,0
87,6827,6882,146,91,0,0
88,6850,6839,77,174,4,3
89,6795,6824,245,295,0,0
90,6878,6803,352,191,0,0
91,6820,6851,29,347,0,0
92,6788,6790,299,119,0,0
93,6856,6792,116,194,0,0
94,6841,6792,118,23,0,0
95,6806,6801,125,239,0,0
96,6837,6881,50,170,0,0
97,6881,6806,105,69,1,1
98,6863,6882,234,77,7,4
99,6881,6787,155,235,0,0
