,a1,a2,RAAN1,RAAN2,Eval,Users
0,6778,6839,137,136,31,18
1,6816,6822,137,76,22,13
2,6770,6809,269,77,21,12
3,6750,6858,77,101,21,12
4,6770,6827,269,77,20,11
5,6874,6809,269,77,20,11
6,6856,6825,295,104,0,0
7,6847,6822,137,136,13,10
8,6846,6840,148,54,5,3
9,6802,6837,43,114,2,1
10,6850,6839,137,77,13,9
11,6750,6858,137,136,19,10
12,6892,6801,339,89,2,1
13,6891,6824,62,74,2,2
14,6874,6849,269,76,16,8
15,6750,6858,137,101,20,12
16,6797,6809,136,103,18,12
17,6840,6802,75,174,6,3
18,6788,6802,55,269,14,7
19,6750,6858,269,101,14,8
20,6816,6822,137,136,20,12
21,6770,6839,75,101,10,7
22,6837,6826,103,251,0,0
23,6816,6822,137,77,21,13
24,6796,6810,26,64,0,0
25,6816,6849,343,283,0,0
26,6816,6802,269,76,16,8
27,6850,6795,127,277,0,0
28,6847,6827,77,136,19,12
29,6786,6855,295,45,2,1
30,6893,6799,90,55,4,2
31,6810,6864,332,242,0,0
32,6856,6820,266,307,2,1
33,6850,6802,269,269,10,5
34,6770,6802,55,269,14,7
35,6741,6855,114,74,0,0
36,6833,6812,301,237,0,0
37,6788,6827,75,77,17,9
38,6874,6827,269,136,19,11
39,6844,6819,117,265,1,1
40,6840,6802,269,77,12,7
41,6763,6846,51,107,0,0
42,6816,6858,77,136,13,7
43,6855,6853,316,249,2,1
44,6750,6856,102,107,1,1
45,6850,6827,137,269,17,11
46,6816,6827,55,83,4,2
47,6799,6840,79,45,9,5
48,6825,6822,126,92,2,1
49,6769,6841,82,70,7,4
50,6861,6830,149,265,0,0
51,6872,6799,103,104,0,0
52,6847,6822,137,76,14,9
53,6816,6809,75,269,16,8
54,6802,6843,279,81,2,1
55,6850,6827,137,77,17,11
56,6832,6808,130,286,0,0
57,6816,6802,165,78,1,1
58,6770,6858,77,101,19,11
59,6840,6839,137,101,7,6
60,6739,6844,166,131,2,1
61,6750,6822,137,95,17,10
62,6850,6839,77,136,13,9
63,6832,6804,296,281,0,0
64,6750,6802,137,269,27,15
65,6868,6806,62,61,0,0
66,6822,6848,97,195,0,0
67,6836,6835,164,277,0,0
68,6806,6833,118,96,0,0
69,6812,6802,263,302,0,0
70,6824,6827,75,269,15,8
71,6770,6839,306,77,10,5
72,6858,6803,63,235,0,0
73,6891,6802,282,93,2,1
74,6779,6797,301,53,0,0
75,6759,6837,106,103,3,2
76,6856,6811,170,72,2,1
77,6750,6858,77,136,21,12
78,6757,6830,288,42,0,0
79,6736,6844,171,91,0,0
80,6778,6834,251,104,0,0
81,6840,6827,137,269,14,9
82,6840,6814,141,67,14,8
83,6752,6798,289,97,0,0
84,6817,6836,135,78,0,0
85,6804,6849,269,77,17,9
86,6840,6802,137,269,14,9
87,6770,6839,77,101,19,11
88,6801,6830,85,88,4,3
89,6808,6858,135,188,2,1
90,6804,6858,137,76,27,17
91,6821,6814,231,66,6,3
92,6847,6874,74,135,1,1
93,6864,6799,45,35,2,1
94,6807,6823,99,300,2,1
95,6806,6839,168,267,2,1
96,6827,6829,35,18,0,0
97,6840,6851,311,275,2,1
98,6817,6855,328,345,4,2
99,6827,6877,290,52,0,0
