,a1,a2,RAAN1,RAAN2,Eval,Users
0,6770,6802,136,269,35,19
1,6770,6839,136,269,34,19
2,6770,6802,77,136,34,21
3,6770,6839,137,76,33,19
4,6776,6838,113,279,0,0
5,6778,6839,136,269,32,19
6,6778,6827,137,269,32,18
7,6770,6858,137,269,32,18
8,6791,6805,149,241,2,1
9,6804,6827,137,136,31,19
10,6759,6836,103,99,2,1
11,6806,6807,104,242,0,0
12,6765,6839,137,239,30,18
13,6778,6822,137,269,31,18
14,6778,6811,80,159,11,7
15,6755,6816,97,150,0,0
16,6770,6843,123,146,0,0
17,6762,6789,110,115,0,0
18,6761,6811,152,124,0,0
19,6764,6835,99,142,2,1
20,6822,6816,159,282,0,0
21,6795,6823,97,165,0,0
22,6787,6783,156,141,0,0
23,6755,6849,135,88,0,0
24,6751,6819,134,71,1,1
25,6764,6873,117,234,5,3
26,6808,6837,106,304,1,1
27,6776,6846,127,284,0,0
28,6790,6807,161,56,4,2
29,6781,6841,170,63,0,0
30,6778,6839,137,76,31,18
31,6778,6827,77,269,26,15
32,6750,6822,137,269,26,15
33,6797,6812,143,146,0,0
34,6778,6839,137,269,31,18
35,6785,6813,128,70,3,2
36,6753,6846,173,232,7,4
37,6770,6802,137,77,27,16
38,6815,6876,134,260,0,0
39,6750,6802,77,269,28,15
40,6753,6820,106,170,0,0
41,6751,6800,107,119,0,0
42,6795,6835,164,59,2,1
43,6819,6877,176,244,0,0
44,6804,6828,139,229,4,2
45,6750,6802,137,136,27,16
46,6800,6818,174,267,2,1
47,6750,6839,137,76,26,15
48,6781,6806,100,255,4,2
49,6748,6812,174,155,0,0
50,6770,6809,137,77,36,21
51,6770,6822,137,269,33,19
52,6794,6830,69,128,2,2
53,6771,6839,47,171,2,1
54,6770,6853,124,58,2,1
55,6786,6821,134,302,0,0
56,6750,6827,137,136,22,12
57,6767,6818,124,172,0,0
58,6789,6849,103,41,0,0
59,6778,6827,137,76,31,18
60,6804,6802,77,136,20,13
61,6786,6828,106,232,10,5
62,6775,6810,119,95,0,0
63,6785,6825,146,104,0,0
64,6770,6839,137,77,30,17
65,6765,6793,94,140,0,0
66,6761,6805,139,265,0,0
67,6770,6802,137,269,34,19
68,6804,6858,137,269,28,17
69,6811,6791,189,120,0,0
70,6873,6799,3,3,0,0
71,6812,6798,98,159,1,1
72,6861,6823,105,205,0,0
73,6816,6849,22,356,2,1
74,6884,6803,359,152,1,1
75,6887,6858,239,93,2,1
76,6882,6875,174,111,0,0
77,6812,6886,91,68,0,0
78,6815,6811,305,103,5,3
79,6864,6826,30,308,0,0
80,6843,6839,294,157,0,0
81,6849,6835,21,116,0,0
82,6787,6787,212,20,0,0
83,6871,6851,226,118,0,0
84,6799,6873,211,72,0,0
85,6788,6872,43,270,2,1
86,6824,6779,153,266,1,1
87,6854,6843,87,321,6,3
88,6849,6884,177,272,0,0
89,6816,6870,114,116,0,0
90,6818,6836,334,245,4,2
91,6790,6791,208,339,0,0
92,6840,6791,105,359,2,1
93,6824,6800,323,165,3,2
94,6837,6818,335,273,1,1
95,6819,6852,7,270,0,0
96,6833,6819,242,29,0,0
97,6790,6826,174,298,0,0
98,6871,6860,104,215,0,0
99,6806,6813,116,169,2,1
