,a1,a2,RAAN1,RAAN2,Eval,Users
0,6776,6791,78,137,87,44
1,6773,6789,80,137,81,43
2,6777,6802,78,137,77,39
3,6763,6789,77,138,75,40
4,6796,6779,68,31,24,12
5,6758,6797,54,166,18,10
6,6781,6777,47,149,4,2
7,6746,6828,58,162,10,5
8,6801,6783,76,149,29,15
9,6773,6790,136,138,42,21
10,6778,6789,78,138,80,42
11,6760,6796,44,116,16,8
12,6778,6791,78,137,84,43
13,6760,6810,76,80,51,27
14,6763,6789,77,137,79,41
15,6759,6783,78,149,45,23
16,6766,6772,39,138,42,21
17,6777,6773,126,101,6,3
18,6820,6799,106,98,6,3
19,6774,6786,44,122,4,2
20,6774,6770,40,54,14,7
21,6762,6808,99,103,4,2
22,6763,6793,77,74,42,23
23,6770,6758,121,160,2,1
24,6777,6802,77,137,68,35
25,6759,6809,78,98,47,24
26,6776,6791,78,138,85,43
27,6777,6789,78,79,49,26
28,6756,6789,92,108,7,4
29,6778,6799,96,157,4,2
30,6809,6779,161,50,6,4
31,6753,6808,54,163,16,8
32,6766,6799,82,53,34,18
33,6781,6790,80,53,50,28
34,6750,6769,67,131,24,12
35,6811,6795,27,158,0,0
36,6795,6810,100,115,8,4
37,6805,6796,105,71,14,7
38,6763,6790,96,138,43,23
39,6763,6790,76,138,70,37
40,6812,6790,136,74,63,33
41,6773,6771,112,20,2,1
42,6777,6802,78,138,72,38
43,6778,6790,61,138,43,23
44,6787,6791,101,148,5,3
45,6763,6790,37,137,42,21
46,6854,6794,36,139,3,2
47,6884,6825,162,278,0,0
48,6830,6810,166,109,1,1
49,6781,6852,156,358,4,2
