,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6791,80,137,72,38
1,6777,6799,78,138,70,37
2,6790,6790,75,137,68,34
3,6821,6790,76,137,67,34
4,6821,6802,76,137,60,31
5,6771,6783,93,144,9,5
6,6781,6850,56,110,8,4
7,6790,6857,80,137,57,34
8,6870,6809,50,151,2,1
9,6882,6802,76,137,53,29
10,6853,6805,110,138,35,20
11,6882,6800,68,92,5,3
12,6762,6789,128,119,3,2
13,6804,6875,86,112,17,9
14,6882,6857,80,137,34,21
15,6824,6839,62,151,2,1
16,6773,6805,93,138,39,22
17,6892,6775,88,142,6,3
18,6882,6787,77,76,28,14
19,6820,6790,78,137,70,37
20,6773,6790,136,79,82,41
21,6882,6800,55,138,35,19
22,6770,6806,106,82,18,10
23,6853,6805,55,137,47,24
24,6821,6857,76,137,52,30
25,6835,6788,49,174,2,1
26,6821,6790,80,137,67,35
27,6771,6809,71,119,12,6
28,6790,6802,76,137,60,31
29,6839,6788,49,132,2,1
30,6820,6790,78,79,41,21
31,6790,6777,93,138,45,23
32,6882,6790,55,137,46,23
33,6773,6805,136,74,57,29
34,6820,6790,80,79,44,23
35,6815,6795,39,113,1,1
36,6746,6828,82,63,35,19
37,6821,6790,77,137,70,36
38,6856,6800,87,102,10,5
39,6777,6787,110,78,39,21
40,6832,6796,50,106,6,3
41,6773,6800,93,137,43,22
42,6813,6791,89,66,25,13
43,6793,6772,106,76,34,18
44,6788,6781,60,54,12,6
45,6769,6799,98,119,4,2
46,6781,6784,96,135,39,20
47,6853,6791,76,137,62,32
48,6790,6857,110,138,2,1
49,6778,6789,110,97,5,3
