,a1,a2,RAAN1,RAAN2,Eval,Users
0,6744,6791,79,138,95,48
1,6744,6760,79,138,95,48
2,6776,6791,78,138,85,43
3,6778,6791,78,137,84,43
4,6770,6754,21,114,4,3
5,6812,6781,76,138,65,34
6,6736,6791,82,138,75,39
7,6812,6798,77,138,54,30
8,6781,6776,77,162,38,20
9,6753,6791,65,140,9,5
10,6758,6809,49,92,7,4
11,6763,6781,78,98,47,25
12,6761,6772,47,129,3,2
13,6736,6798,62,80,38,21
14,6769,6758,41,115,14,7
15,6781,6793,115,146,2,1
16,6735,6787,29,65,11,7
17,6736,6782,76,138,76,39
18,6755,6782,82,77,61,32
19,6776,6791,39,77,35,19
20,6785,6801,66,175,19,10
21,6794,6780,59,145,10,5
22,6720,6786,91,117,21,11
23,6769,6785,86,101,23,12
24,6747,6771,54,162,16,8
25,6771,6801,109,125,0,0
26,6745,6754,71,118,27,15
27,6768,6755,59,102,10,5
28,6828,6794,45,176,2,1
29,6764,6791,78,162,45,23
30,6812,6781,78,78,43,22
31,6744,6760,79,155,55,28
32,6757,6778,86,137,63,32
33,6764,6760,77,138,77,40
34,6776,6791,39,138,42,21
35,6736,6772,76,161,38,19
36,6753,6789,3,102,6,3
37,6763,6802,78,138,72,39
38,6770,6791,78,138,81,41
39,6812,6781,76,78,44,23
40,6755,6783,78,155,42,22
41,6790,6785,75,98,30,15
42,6777,6802,78,138,72,38
43,6755,6781,78,155,42,22
44,6778,6789,78,138,80,42
45,6787,6767,82,162,22,11
46,6863,6874,122,209,0,0
47,6871,6801,162,98,4,2
48,6798,6806,136,306,44,23
49,6886,6881,3,215,2,1
