,a1,a2,RAAN1,RAAN2,Eval,Users
0,6773,6790,136,79,82,41
1,6821,6790,77,137,70,36
2,6820,6790,78,137,70,37
3,6777,6799,78,138,70,37
4,6790,6802,76,79,47,24
5,6882,6790,78,137,48,25
6,6781,6784,96,135,39,20
7,6882,6777,93,138,42,21
8,6787,6805,78,99,43,23
9,6830,6864,50,134,2,1
10,6821,6790,78,79,41,21
11,6790,6777,80,138,70,37
12,6824,6798,87,52,15,8
13,6773,6810,127,142,2,1
14,6770,6853,45,104,4,2
15,6769,6782,96,109,5,3
16,6762,6785,59,171,7,4
17,6757,6780,132,107,2,1
18,6773,6805,136,74,57,29
19,6791,6852,66,113,17,9
20,6811,6786,108,73,19,10
21,6773,6790,80,137,81,43
22,6754,6815,101,134,4,2
23,6770,6785,87,109,17,9
24,6825,6788,63,141,0,0
25,6781,6802,96,135,30,19
26,6821,6802,136,137,42,21
27,6772,6791,35,145,4,2
28,6821,6802,76,137,60,31
29,6849,6786,37,135,40,20
30,6820,6791,80,137,67,35
31,6754,6809,175,113,1,1
32,6827,6813,39,98,5,3
33,6804,6792,79,53,37,19
34,6790,6802,76,137,60,31
35,6757,6781,84,132,19,11
36,6777,6790,78,137,84,42
37,6882,6790,55,137,46,23
38,6773,6790,55,138,49,26
39,6798,6764,86,161,16,9
40,6781,6802,76,135,54,31
41,6820,6790,80,137,67,35
42,6793,6806,85,170,13,8
43,6804,6853,90,117,12,6
44,6848,6866,83,138,2,2
45,6847,6829,73,181,7,4
46,6836,6857,282,131,0,0
47,6815,6884,117,310,16,8
48,6843,6873,35,263,2,1
49,6842,6866,184,38,2,1
