,a1,a2,RAAN1,RAAN2,Eval,Users
0,6841,6778,136,76,85,43
1,6800,6778,136,76,85,43
2,6812,6746,139,75,82,43
3,6794,6746,228,83,77,39
4,6861,6794,136,76,75,40
5,6849,6776,232,76,60,31
6,6794,6746,228,75,65,33
7,6791,6794,192,70,39,21
8,6875,6794,136,76,59,33
9,6794,6775,136,76,84,43
10,6868,6791,118,90,16,8
11,6858,6800,156,91,12,6
12,6817,6783,53,139,55,28
13,6861,6783,232,80,73,37
14,6861,6746,136,83,98,51
15,6892,6778,136,75,42,23
16,6818,6771,35,110,5,3
17,6863,6776,285,82,55,28
18,6794,6746,228,76,68,34
19,6863,6778,136,82,84,47
20,6813,6763,130,39,5,3
21,6875,6777,223,76,47,24
22,6841,6816,306,76,46,24
23,6783,6795,253,107,7,4
24,6860,6807,232,55,25,13
25,6818,6778,232,139,50,25
26,6796,6746,228,83,77,39
27,6796,6778,232,75,50,26
28,6882,6756,165,62,10,5
29,6875,6752,155,58,10,5
30,6836,6758,47,107,8,4
31,6894,6776,235,98,7,4
32,6826,6769,208,38,5,3
33,6824,6744,110,79,68,34
34,6796,6783,232,75,51,26
35,6791,6772,366,77,51,26
36,6809,6765,206,92,16,8
37,6798,6790,241,55,15,8
38,6809,6770,20,163,4,2
39,6796,6816,268,78,58,29
40,6879,6765,249,53,16,8
41,6876,6775,335,74,38,19
42,6794,6776,228,106,22,11
43,6841,6778,228,77,59,30
44,6848,6772,261,72,41,21
45,6841,6749,228,82,74,38
46,6853,6839,276,178,0,0
47,6784,6853,264,305,24,13
48,6843,6873,282,64,0,0
49,6786,6811,305,140,14,7
