,a1,a2,RAAN1,RAAN2,Eval,Users
0,6815,6761,136,80,104,52
1,6800,6794,136,80,102,52
2,6800,6783,136,80,102,51
3,6861,6746,136,83,98,51
4,6794,6746,136,76,94,47
5,6861,6777,130,76,45,23
6,6879,6762,85,113,13,7
7,6786,6784,133,38,27,15
8,6826,6771,149,81,63,32
9,6800,6746,136,83,103,52
10,6883,6786,64,60,6,3
11,6815,6770,136,80,103,52
12,6815,6761,136,69,80,40
13,6876,6770,105,58,12,6
14,6854,6807,126,49,6,3
15,6812,6746,115,83,72,38
16,6775,6810,123,90,12,6
17,6831,6777,136,80,100,51
18,6787,6793,175,92,12,6
19,6869,6733,157,69,44,22
20,6806,6778,99,75,39,20
21,6775,6728,119,101,17,9
22,6816,6784,148,94,8,5
23,6776,6807,229,76,49,25
24,6880,6772,98,76,50,25
25,6782,6759,159,86,28,14
26,6812,6777,229,76,57,29
27,6824,6779,83,50,26,13
28,6854,6751,172,45,6,3
29,6828,6746,115,83,65,33
30,6800,6762,136,76,92,47
31,6812,6777,136,76,87,44
32,6828,6746,136,76,94,47
33,6787,6756,164,71,53,27
34,6817,6750,96,53,20,10
35,6835,6753,148,50,12,6
36,6791,6813,75,89,46,26
37,6793,6765,169,37,4,2
38,6808,6742,104,72,63,32
39,6781,6746,136,76,94,47
40,6821,6746,142,49,8,5
41,6861,6746,120,83,61,31
42,6812,6807,136,76,75,38
43,6817,6796,147,107,6,3
44,6814,6798,124,65,16,8
45,6863,6777,139,76,47,24
46,6844,6812,302,285,4,2
47,6780,6826,17,170,0,0
48,6870,6864,67,344,16,9
49,6783,6847,285,289,0,0
