,a1,a2,RAAN1,RAAN2,Eval,Users
0,6815,6761,136,80,104,52
1,6815,6770,136,80,103,52
2,6800,6783,136,80,102,51
3,6800,6794,136,80,102,52
4,6808,6804,112,65,18,10
5,6797,6736,121,72,58,29
6,6815,6761,139,69,69,37
7,6815,6761,139,76,81,43
8,6880,6746,98,76,56,28
9,6840,6782,100,63,18,10
10,6816,6788,101,66,27,14
11,6863,6777,139,76,47,24
12,6812,6771,149,76,47,24
13,6861,6746,104,83,66,34
14,6805,6766,156,50,8,4
15,6800,6794,115,83,39,21
16,6787,6756,164,76,55,28
17,6827,6760,128,117,12,6
18,6828,6777,229,76,61,31
19,6812,6742,104,83,71,37
20,6800,6762,136,69,79,40
21,6868,6784,109,111,2,1
22,6800,6761,136,76,92,46
23,6898,6769,78,52,27,16
24,6828,6746,136,76,94,47
25,6800,6777,136,80,100,51
26,6819,6760,117,86,40,20
27,6831,6777,136,72,79,40
28,6784,6785,168,77,55,28
29,6815,6771,149,80,59,30
30,6800,6762,136,76,92,47
31,6817,6807,164,52,16,9
32,6849,6796,139,116,12,6
33,6793,6726,107,53,22,11
34,6800,6809,98,94,8,4
35,6832,6781,125,119,2,1
36,6878,6788,117,114,7,5
37,6780,6812,261,99,7,4
38,6803,6803,149,50,8,4
39,6776,6807,136,76,75,38
40,6893,6784,78,79,54,28
41,6814,6759,124,96,8,4
42,6828,6813,75,83,46,25
43,6803,6797,166,78,55,28
44,6861,6777,136,80,95,50
45,6812,6777,229,76,57,29
46,6806,6752,174,90,20,10
47,6788,6759,96,91,16,8
48,6813,6841,78,45,40,20
49,6814,6822,304,330,17,10
