,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6794,232,80,76,39
1,6811,6794,296,80,60,31
2,6789,6820,293,81,42,27
3,6800,6820,293,81,42,27
4,6841,6834,299,81,33,19
5,6878,6837,325,271,16,8
6,6854,6846,328,118,8,5
7,6789,6825,293,230,16,8
8,6870,6789,259,241,2,1
9,6874,6803,118,93,9,5
10,6811,6825,296,230,16,8
11,6800,6782,299,322,9,5
12,6770,6858,308,228,24,13
13,6800,6785,293,163,5,3
14,6878,6799,72,25,3,3
15,6879,6796,83,60,14,8
16,6875,6815,296,80,49,25
17,6789,6794,232,81,71,36
18,6907,6790,-9,120,3,2
19,6825,6782,130,85,25,13
20,6797,6790,208,276,2,1
21,6861,6798,130,85,22,11
22,6761,6775,328,143,15,8
23,6789,6794,271,230,30,15
24,6798,6816,268,65,34,17
25,6808,6828,332,42,13,7
26,6875,6815,47,85,20,11
27,6789,6794,293,81,55,28
28,6794,6803,229,55,29,15
29,6800,6785,302,76,47,24
30,6804,6822,326,39,8,4
31,6823,6789,305,91,24,13
32,6782,6858,271,76,40,20
33,6794,6783,277,255,4,2
34,6801,6863,264,189,14,7
35,6825,6820,293,81,42,27
36,6755,6826,302,270,26,13
37,6805,6803,92,88,18,9
38,6880,6818,99,65,18,11
39,6806,6814,333,85,24,13
40,6799,6821,285,85,18,9
41,6861,6835,232,270,29,15
42,6789,6822,136,231,57,29
43,6805,6828,285,79,44,23
44,6841,6834,296,76,24,12
45,6825,6831,262,83,15,10
46,6787,6825,332,312,16,8
47,6817,6815,127,270,18,9
48,6796,6791,28,266,14,7
49,6793,6867,14,30,0,0
