,a1,a2,RAAN1,RAAN2,Eval,Users
0,6764,6849,137,147,1845.760209643181,5
1,6821,6782,232,101,1528.9115479126558,4
2,6832,6882,136,233,1503.4559724524192,4
3,6803,6808,179,136,1153.9232854128054,3
4,6838,6885,102,253,0.0,0
5,6777,6794,353,132,0.0,0
6,6789,6790,-3,34,0.0,0
7,6807,6785,76,282,769.772743815287,2
8,6819,6892,138,262,0.0,0
9,6814,6858,76,55,2683.440298749104,7
10,6821,6782,66,101,374.1491797114286,1
11,6764,6820,325,147,0.0,0
12,6895,6857,104,236,0.0,0
13,6783,6785,290,100,0.0,0
14,6803,6797,123,329,741.0732055057615,2
15,6807,6785,161,1,369.3584387263086,1
16,6798,6797,110,292,0.0,0
17,6783,6815,161,100,0.0,0
18,6794,6807,204,111,386.6037461678716,1
19,6783,6785,25,147,0.0,0
20,6780,6785,15,229,806.799721498337,2
21,6863,6829,309,101,377.04144771856954,1
22,6816,6783,108,318,0.0,0
23,6783,6775,328,96,732.1539902897794,2
24,6833,6847,163,84,0.0,0
25,6796,6804,124,335,0.0,0
26,6881,6854,328,233,385.4664322202807,1
27,6790,6797,123,334,389.1446123663336,1
28,6793,6840,-22,249,0.0,0
29,6796,6792,113,312,376.15220877784304,1
30,6793,6778,136,233,1923.6414830696822,5
31,6807,6784,326,91,0.0,0
32,6826,6768,109,321,368.3565562130825,1
33,6790,6844,290,329,370.9644567331343,1
34,6807,6785,136,246,759.3318921966368,2
35,6789,6774,18,50,0.0,0
36,6765,6827,299,136,769.1405697334194,2
37,6769,6846,168,176,0.0,0
38,6795,6787,88,349,0.0,0
39,6827,6778,209,125,0.0,0
40,6845,6881,161,55,792.1124595352376,2
41,6850,6849,137,147,0.0,0
42,6821,6782,136,101,1534.6966402196008,4
43,6860,6820,161,70,394.91364013503335,1
44,6798,6769,342,59,380.31086084928074,1
45,6863,6797,309,80,760.3502479314993,2
46,6869,6785,159,251,0.0,0
47,6860,6879,25,314,370.5607631836374,1
48,6820,6792,324,280,0.0,0
49,6861,6885,341,35,0.0,0
