,a1,a2,RAAN1,RAAN2,Eval,Users
0,6764,6778,136,76,4118.648501306841,11
1,6814,6858,76,55,2683.440298749104,7
2,6799,6858,76,55,2678.162891989101,7
3,6799,6785,76,329,2651.975604683874,7
4,6764,6849,137,55,2634.3794811700946,7
5,6762,6779,140,90,0.0,0
6,6793,6784,122,79,382.16146341941203,1
7,6800,6755,119,85,0.0,0
8,6804,6785,123,55,765.9546616077714,2
9,6793,6858,328,55,1139.9302388337437,3
10,6806,6848,99,65,364.7573156026792,1
11,6799,6797,123,233,788.896746617982,2
12,6784,6799,114,322,378.7773997098993,1
13,6777,6766,167,238,0.0,0
14,6764,6778,136,230,2609.052853032728,7
15,6793,6778,136,106,1137.2143233420802,3
16,6799,6793,116,201,378.19622540860655,1
17,6789,6762,321,76,2257.4262843345255,6
18,6751,6768,118,134,0.0,0
19,6793,6778,136,111,1137.2143233420802,3
20,6788,6767,156,71,392.0244885195207,1
21,6777,6784,127,88,0.0,0
22,6803,6879,195,233,370.79486816380813,1
23,6764,6782,137,101,2219.9093893546096,6
24,6786,6867,51,26,0.0,0
25,6793,6751,165,230,378.2127767625352,1
26,6764,6772,328,101,739.7782570913896,2
27,6750,6771,123,51,0.0,0
28,6805,6763,187,338,387.54377418478543,1
29,6827,6772,136,101,1142.5178077145902,3
30,6788,6888,233,230,763.9011496137064,2
31,6799,6798,80,261,395.86269867351075,1
32,6806,6773,350,100,366.5004928194685,1
33,6799,6778,136,233,1531.1359172883167,4
34,6799,6858,328,55,1506.2784935674572,4
35,6863,6776,129,111,0.0,0
36,6804,6858,123,55,773.7876984118047,2
37,6844,6765,76,55,1152.912812630897,3
38,6830,6771,113,17,0.0,0
39,6800,6762,338,132,0.0,0
40,6827,6746,115,92,368.0905521180248,1
41,6785,6864,98,47,384.85382353568275,1
42,6772,6753,164,76,1496.887998780655,4
43,6763,6792,154,100,367.2322164258876,1
44,6779,6755,114,191,0.0,0
45,6788,6881,197,55,1168.4438305522854,3
46,6790,6775,123,55,752.8724053403089,2
47,6788,6858,76,55,2645.0588326400666,7
48,6800,6778,224,353,386.80124847336265,1
49,6760,6865,121,40,0.0,0
