,a1,a2,RAAN1,RAAN2,Eval,Users
0,6796,6797,132,74,134,68
1,6801,6779,69,83,124,62
2,6789,6797,132,83,124,62
3,6809,6819,69,84,119,60
4,6827,6772,70,118,84,42
5,6869,6797,62,83,88,44
6,6796,6797,69,87,126,64
7,6812,6791,54,67,78,39
8,6789,6797,106,83,84,42
9,6856,6802,109,107,6,3
10,6873,6805,390,60,25,14
11,6858,6795,68,122,45,25
12,6801,6793,69,73,95,48
13,6845,6765,58,95,28,14
14,6803,6824,107,78,71,36
15,6789,6819,132,84,119,60
16,6801,6779,353,83,88,44
17,6912,6776,131,79,78,39
18,6783,6773,47,70,94,47
19,6895,6806,131,104,9,5
20,6800,6793,386,44,12,6
21,6809,6808,69,75,100,50
22,6833,6814,94,82,73,37
23,6834,6760,382,77,96,49
24,6801,6793,69,83,124,62
25,6816,6806,81,77,72,36
26,6806,6781,138,59,72,36
27,6906,6801,167,68,68,34
28,6796,6797,111,74,105,53
29,6811,6797,132,87,119,62
30,6801,6797,69,75,102,51
31,6838,6793,132,84,100,51
32,6843,6784,440,93,23,12
33,6838,6770,74,84,89,46
34,6852,6777,328,99,30,16
35,6790,6774,76,107,95,49
36,6843,6790,111,74,99,51
37,6789,6753,62,89,111,56
38,6807,6786,25,115,20,11
39,6827,6756,435,80,86,43
40,6790,6808,135,113,58,29
41,6789,6793,131,70,115,58
42,6801,6808,69,87,110,58
43,6814,6793,131,84,119,62
44,6858,6751,35,77,102,52
45,6814,6795,40,110,20,10
46,6801,6808,69,78,110,55
47,6814,6815,131,80,106,56
48,6842,6819,0,88,33,18
49,6816,6848,288,228,19,10
