,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6815,131,70,109,57
1,6796,6797,210,74,95,49
2,6838,6798,353,84,86,43
3,6808,6784,311,66,86,43
4,6789,6829,227,54,32,16
5,6820,6777,54,254,22,11
6,6879,6815,199,70,76,38
7,6853,6782,338,47,28,14
8,6848,6777,77,82,78,39
9,6803,6813,78,331,84,42
10,6825,6786,338,105,24,12
11,6839,6787,53,275,28,14
12,6854,6826,131,100,12,6
13,6795,6790,202,108,15,8
14,6831,6813,74,331,55,29
15,6831,6785,112,244,15,9
16,6869,6865,71,204,32,18
17,6827,6805,278,95,22,12
18,6838,6798,318,70,82,41
19,6796,6798,318,70,84,42
20,6845,6831,106,94,14,7
21,6838,6841,318,82,77,39
22,6881,6835,141,55,16,9
23,6805,6798,318,61,41,21
24,6879,6841,318,70,78,39
25,6852,6837,162,81,68,34
26,6843,6798,357,84,86,43
27,6852,6868,53,269,26,13
28,6837,6815,61,331,26,13
29,6841,6798,318,70,82,41
30,6838,6830,132,133,43,22
31,6850,6762,43,224,26,14
32,6842,6830,69,82,109,55
33,6827,6790,288,55,18,9
34,6838,6784,353,75,107,54
35,6875,6798,54,143,46,23
36,6791,6823,177,63,28,14
37,6895,6826,167,148,3,2
38,6796,6797,106,74,101,51
39,6838,6813,74,84,82,42
40,6841,6815,74,331,53,28
41,6818,6782,383,61,28,14
42,6845,6757,42,242,28,14
43,6827,6788,64,254,27,14
44,6855,6809,337,50,25,13
45,6841,6852,318,233,28,14
46,6888,6862,58,259,10,5
47,6836,6785,79,228,83,42
48,6861,6858,105,46,11,6
49,6833,6879,226,263,27,14
