,a1,a2,RAAN1,RAAN2,Eval,Users
0,6758,6793,84,70,102,51
1,6804,6793,68,80,96,48
2,6794,6794,68,80,96,48
3,6795,6742,67,89,76,38
4,6775,6805,83,77,78,39
5,6797,6791,78,86,74,37
6,6747,6799,80,117,62,31
7,6794,6790,75,80,72,36
8,6733,6757,105,64,36,18
9,6741,6768,39,63,12,6
10,6746,6800,105,80,54,27
11,6807,6734,91,117,22,11
12,6750,6826,42,80,36,18
13,6800,6806,76,83,58,29
14,6746,6793,68,80,92,46
15,6782,6755,105,82,56,28
16,6777,6807,47,96,14,7
17,6746,6810,68,80,88,44
18,6795,6751,68,89,88,44
19,6794,6793,75,60,61,31
20,6781,6772,105,33,8,4
21,6798,6793,80,64,80,40
22,6804,6810,80,83,68,34
23,6811,6800,78,80,66,33
24,6791,6828,79,79,62,31
25,6816,6812,60,105,16,8
26,6798,6794,80,64,79,40
27,6746,6794,68,80,92,46
28,6766,6828,79,116,56,28
29,6811,6785,88,108,23,12
30,6818,6789,115,40,6,3
31,6819,6725,85,90,63,32
32,6815,6828,76,62,55,28
33,6746,6799,77,80,74,37
34,6734,6755,73,98,74,37
35,6804,6800,68,80,84,42
36,6776,6774,98,110,12,6
37,6791,6781,84,80,66,33
38,6799,6795,73,110,47,24
39,6796,6776,60,69,52,26
40,6806,6804,38,75,36,18
41,6795,6743,78,64,70,35
42,6770,6751,80,117,56,28
43,6810,6774,80,46,47,24
44,6787,6829,337,131,6,3
45,6846,6887,253,344,2,1
46,6829,6823,196,49,6,3
47,6824,6831,295,313,8,4
48,6828,6810,18,156,3,2
49,6784,6861,273,201,8,4
