,a1,a2,RAAN1,RAAN2,Eval,Users
0,6796,6797,69,87,126,64
1,6789,6797,132,83,124,62
2,6801,6793,69,83,124,62
3,6801,6779,69,83,124,62
4,6843,6790,74,74,96,49
5,6789,6774,62,89,104,53
6,6838,6808,69,75,100,50
7,6788,6819,134,108,48,24
8,6818,6791,38,72,89,46
9,6814,6799,133,88,95,49
10,6809,6797,132,84,121,61
11,6789,6757,76,141,138,71
12,6838,6770,74,84,89,46
13,6783,6773,132,70,130,65
14,6801,6790,111,74,109,56
15,6796,6797,69,73,91,47
16,6783,6773,47,84,102,52
17,6807,6834,74,86,98,52
18,6801,6837,49,69,68,34
19,6789,6808,69,89,103,52
20,6842,6770,75,56,58,30
21,6801,6808,69,87,110,58
22,6807,6813,100,95,13,7
23,6789,6815,62,89,60,33
24,6782,6815,103,85,74,39
25,6792,6836,96,107,15,8
26,6815,6793,75,78,76,39
27,6801,6773,69,70,88,44
28,6819,6795,103,95,16,8
29,6790,6785,65,101,80,40
30,6817,6791,37,87,87,46
31,6794,6803,60,71,76,40
32,6830,6797,148,60,30,15
33,6809,6773,69,75,106,54
34,6782,6786,96,71,101,51
35,6783,6782,108,105,11,6
36,6790,6774,76,107,95,49
37,6796,6808,69,75,100,50
38,6854,6777,102,66,76,38
39,6796,6797,50,86,95,48
40,6858,6751,35,77,102,52
41,6801,6808,132,87,95,51
42,6808,6782,42,93,32,16
43,6789,6793,35,77,76,39
44,6809,6760,69,84,129,65
45,6862,6808,245,134,44,22
46,6814,6863,96,64,31,18
47,6803,6790,195,294,12,6
48,6861,6779,248,119,14,7
49,6811,6807,300,181,16,8
