,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6815,131,70,109,57
1,6838,6784,69,75,108,54
2,6838,6784,353,75,107,54
3,6796,6797,106,74,101,51
4,6838,6797,106,84,82,41
5,6838,6798,353,84,86,43
6,6866,6808,71,33,34,20
7,6841,6819,218,85,78,41
8,6819,6834,139,76,96,49
9,6828,6801,378,87,63,34
10,6838,6798,357,70,76,38
11,6847,6835,94,101,10,5
12,6796,6830,132,74,86,44
13,6891,6829,309,53,32,16
14,6796,6830,310,60,26,13
15,6810,6820,166,104,14,7
16,6835,6802,354,63,32,16
17,6801,6808,69,83,121,61
18,6801,6853,175,173,8,4
19,6796,6797,132,74,134,68
20,6800,6797,108,60,36,18
21,6780,6798,127,46,18,9
22,6829,6829,95,117,22,11
23,6879,6841,318,70,78,39
24,6818,6861,133,198,48,24
25,6838,6815,74,84,75,39
26,6843,6798,74,84,83,42
27,6796,6799,284,46,13,7
28,6838,6815,199,70,76,38
29,6838,6834,353,75,58,29
30,6816,6853,81,38,70,35
31,6823,6793,32,88,68,36
32,6838,6848,96,86,21,11
33,6843,6841,74,84,66,35
34,6779,6798,103,84,84,42
35,6841,6803,336,89,46,23
36,6796,6799,103,72,97,49
37,6795,6764,336,88,98,49
38,6847,6832,236,99,27,14
39,6826,6828,41,111,15,8
40,6829,6786,328,46,30,16
41,6821,6799,42,101,20,10
42,6831,6798,353,84,86,43
43,6828,6822,162,78,72,37
44,6869,6815,71,70,70,35
45,6882,6821,103,74,69,38
46,6860,6859,255,212,5,3
47,6887,6797,26,109,10,6
48,6801,6781,34,68,69,35
49,6785,6811,48,32,16,8
