,a1,a2,RAAN1,RAAN2,Eval,Users
0,6786,6751,71,82,100,50
1,6794,6794,68,80,96,48
2,6794,6819,84,70,90,45
3,6786,6751,71,80,88,44
4,6796,6802,84,70,88,44
5,6801,6803,62,48,18,9
6,6784,6759,73,60,60,30
7,6794,6751,68,80,88,44
8,6793,6745,75,80,74,37
9,6794,6790,84,70,84,42
10,6774,6801,44,56,14,7
11,6804,6817,87,89,35,18
12,6769,6819,84,80,74,37
13,6773,6747,46,78,62,31
14,6764,6787,75,80,76,38
15,6790,6740,74,104,56,28
16,6796,6802,87,82,80,40
17,6802,6819,84,86,60,30
18,6804,6785,87,80,68,34
19,6780,6792,79,64,82,41
20,6786,6792,86,107,54,27
21,6774,6771,123,65,22,11
22,6825,6800,91,56,26,13
23,6796,6787,66,70,63,32
24,6782,6807,100,46,8,4
25,6789,6735,84,63,75,38
26,6768,6737,100,43,10,5
27,6799,6737,90,101,20,10
28,6792,6761,93,64,46,23
29,6784,6790,105,97,8,4
30,6803,6800,88,90,32,16
31,6794,6751,79,64,78,39
32,6786,6782,86,71,72,36
33,6781,6787,57,78,56,28
34,6799,6725,72,101,48,24
35,6798,6779,61,108,16,8
36,6802,6794,68,80,94,47
37,6769,6794,66,70,54,27
38,6786,6785,87,82,72,36
39,6785,6795,105,73,53,27
40,6798,6776,86,78,60,30
41,6802,6751,71,86,96,48
42,6752,6817,67,79,76,38
43,6796,6802,79,80,60,30
44,6772,6818,56,99,18,9
45,6796,6751,84,80,70,35
46,6779,6785,50,80,52,26
47,6768,6803,59,74,51,26
48,6810,6871,238,211,8,4
49,6844,6851,16,207,4,2
