,a1,a2,RAAN1,RAAN2,Eval,Users
0,6783,6757,132,74,155,78
1,6789,6757,76,141,138,71
2,6787,6776,66,86,134,67
3,6796,6757,69,87,134,67
4,6765,6770,32,86,92,46
5,6805,6746,69,106,77,39
6,6866,6756,132,85,92,46
7,6795,6742,69,83,132,67
8,6773,6770,118,51,30,15
9,6746,6801,61,84,126,64
10,6791,6744,89,115,60,31
11,6778,6743,80,120,89,45
12,6783,6757,74,84,128,65
13,6775,6742,134,74,152,76
14,6783,6750,74,119,114,59
15,6790,6790,87,74,128,64
16,6765,6797,89,74,129,65
17,6795,6744,60,52,35,18
18,6767,6755,112,63,74,38
19,6787,6753,49,88,103,52
20,6783,6834,85,115,96,48
21,6781,6827,85,75,92,47
22,6784,6782,91,78,88,45
23,6791,6821,161,69,76,38
24,6776,6756,114,117,18,9
25,6781,6827,76,141,142,72
26,6770,6745,108,79,110,57
27,6763,6757,39,55,20,10
28,6783,6786,75,74,107,54
29,6794,6770,90,49,46,24
30,6783,6757,89,52,76,41
31,6794,6758,50,172,22,11
32,6793,6849,153,89,19,10
33,6789,6757,132,74,154,77
34,6789,6772,69,87,134,67
35,6795,6754,36,67,71,36
36,6792,6746,156,48,20,10
37,6806,6743,64,127,75,39
38,6765,6750,87,119,101,51
39,6787,6819,66,86,110,58
40,6767,6780,102,81,86,43
41,6787,6776,101,74,111,57
42,6781,6827,132,84,117,59
43,6790,6750,69,81,124,62
44,6789,6764,82,76,116,59
45,6756,6757,132,55,60,30
46,6796,6760,69,83,126,64
47,6796,6776,38,172,17,9
48,6815,6787,265,349,22,11
49,6853,6864,236,34,20,10
