,a1,a2,RAAN1,RAAN2,Eval,Users
0,6783,6757,132,74,155,78
1,6789,6757,132,74,154,77
2,6775,6742,134,74,152,76
3,6781,6827,76,141,142,72
4,6789,6757,76,141,138,71
5,6790,6794,98,54,28,14
6,6783,6786,75,115,116,59
7,6789,6757,132,141,49,25
8,6808,6767,64,170,38,19
9,6777,6767,44,109,27,14
10,6777,6780,68,57,78,39
11,6774,6780,79,77,90,47
12,6748,6808,84,105,94,47
13,6774,6755,103,64,84,42
14,6776,6793,64,98,76,38
15,6780,6738,100,94,32,16
16,6789,6772,69,87,134,67
17,6791,6814,112,55,33,17
18,6781,6827,132,84,117,59
19,6789,6750,82,76,119,61
20,6783,6753,74,88,131,66
21,6770,6738,95,144,67,34
22,6806,6752,21,110,24,12
23,6784,6786,97,110,20,10
24,6790,6753,69,81,124,62
25,6781,6736,160,76,120,60
26,6794,6760,60,98,45,23
27,6765,6750,75,119,117,59
28,6765,6760,87,83,93,47
29,6783,6760,85,115,98,49
30,6796,6827,132,87,75,38
31,6797,6763,52,60,34,17
32,6789,6772,69,84,127,64
33,6808,6764,70,86,131,66
34,6783,6757,132,141,49,25
35,6783,6757,85,141,131,66
36,6806,6769,71,111,90,46
37,6779,6772,109,140,57,29
38,6787,6772,66,87,134,67
39,6783,6797,75,74,105,53
40,6787,6757,49,87,103,52
41,6781,6827,49,84,89,45
42,6772,6754,55,153,18,9
43,6765,6750,87,119,101,51
44,6746,6776,101,74,111,57
45,6789,6757,74,141,139,71
46,6782,6769,55,72,104,52
47,6792,6729,134,43,57,29
48,6803,6813,329,112,30,15
49,6830,6860,148,143,4,2
