,a1,a2,RAAN1,RAAN2,Eval,Users
0,6802,6830,84,70,74,37
1,6810,6821,67,83,72,36
2,6808,6819,84,82,72,36
3,6788,6819,84,74,68,34
4,6825,6796,137,86,65,33
5,6796,6830,84,70,80,40
6,6838,6801,167,79,48,24
7,6848,6789,75,74,60,30
8,6844,6845,115,136,25,13
9,6847,6791,343,90,19,10
10,6839,6780,100,55,18,9
11,6778,6824,314,92,14,7
12,6858,6818,17,86,38,19
13,6788,6787,17,74,50,25
14,6804,6761,108,85,58,29
15,6844,6805,148,136,42,21
16,6858,6796,308,86,44,23
17,6788,6783,205,53,12,6
18,6849,6806,-3,81,56,28
19,6792,6762,279,89,32,16
20,6800,6820,328,49,12,6
21,6779,6812,301,54,16,8
22,6788,6818,324,86,18,9
23,6834,6777,333,81,58,29
24,6812,6782,148,86,59,30
25,6844,6871,115,136,19,10
26,6787,6817,75,94,56,28
27,6796,6818,115,82,54,27
28,6814,6795,177,105,6,3
29,6875,6803,114,56,14,7
30,6838,6772,39,44,6,3
31,6866,6793,335,119,14,7
32,6830,6825,102,57,14,7
33,6863,6777,61,121,16,8
34,6852,6860,85,109,11,6
35,6779,6776,136,61,60,30
36,6814,6808,106,149,8,4
37,6788,6799,324,74,52,26
38,6806,6787,17,86,52,26
39,6805,6818,17,84,46,23
40,6844,6845,73,74,28,14
41,6858,6782,308,86,62,31
42,6784,6835,331,111,8,4
43,6806,6787,73,74,66,33
44,6868,6797,291,95,2,1
45,6808,6789,337,59,19,10
46,6853,6782,308,86,62,31
47,6822,6829,37,93,10,5
48,6884,6857,354,125,0,0
49,6813,6807,208,49,4,2
