,a1,a2,RAAN1,RAAN2,Eval,Users
0,6806,6820,80,108,46694.92027660503,37
1,6815,6852,77,264,43418.13344918412,37
2,6778,6871,86,117,41378.14918624085,47
3,6856,6810,225,74,36148.163227596866,43
4,6873,6797,316,232,20197.734808238274,14
5,6824,6845,132,201,11357.94655489165,21
6,6806,6871,11,364,1342.7938990011135,2
7,6854,6875,333,36,7105.540363082673,6
8,6801,6818,101,113,9623.909550659406,11
9,6806,6787,80,108,47718.855919706024,38
10,6867,6817,21,91,12092.48037109576,12
11,6873,6817,21,192,2661.9409214515363,4
12,6855,6812,294,180,1261.8631740927194,2
13,6898,6797,180,319,7697.503388614679,8
14,6857,6842,139,276,10595.432582919273,21
15,6848,6803,280,147,2877.552193682346,5
16,6848,6834,262,147,3747.3002904423383,6
17,6790,6887,48,192,6843.125742989299,9
18,6875,6806,264,102,9248.261751978649,11
19,6803,6785,303,273,14974.08734797221,16
20,6867,6834,227,147,6752.939167895074,8
21,6840,6870,38,295,1434.0311177122658,2
22,6848,6834,80,147,33932.27046571495,27
23,6828,6867,96,247,5683.987612095809,7
24,6844,6842,230,342,15167.52541480946,13
25,6837,6787,245,-31,8227.752660538366,9
26,6856,6871,303,273,9237.709285599689,13
27,6886,6849,240,0,3694.9198052256907,3
28,6838,6795,326,174,7758.249267851468,10
29,6848,6787,227,147,10567.215103719473,13
30,6873,6797,316,91,19724.720178871234,19
31,6884,6813,204,302,8450.02924676898,8
32,6803,6871,303,89,15084.597962322756,15
33,6778,6820,80,108,51818.22019954316,39
34,6867,6784,338,376,2530.4924410957465,4
35,6866,6833,208,18,1203.7272396024273,2
36,6863,6810,274,146,4049.675901359829,7
37,6870,6789,297,267,15755.724374084544,10
38,6849,6777,359,192,6053.49781079973,5
39,6825,6852,323,238,9343.065639081808,13
40,6875,6820,309,203,9886.857623637672,9
41,6857,6871,80,264,35065.90627750635,33
42,6883,6845,207,10,2335.1246413497356,3
43,6794,6865,287,257,2358.657771290673,1
44,6823,6834,266,147,9934.170394020912,8
45,6848,6875,227,36,8294.506198490757,9
46,6857,6815,245,308,11024.934617708104,10
47,6844,6787,266,4,11617.47657835011,10
48,6873,6875,333,36,6396.814762041073,6
49,6867,6803,280,141,13564.255480709071,24
