,a1,a2,RAAN1,RAAN2,Eval,Users
0,6792,6786,84,137,170.78217821782178,47
1,6801,6769,48,79,149.00492610837438,38
2,6784,6816,137,72,121.82673267326733,39
3,6769,6856,85,317,115.82089552238806,40
4,6807,6772,81,333,108.17821782178218,36
5,6809,6784,48,113,8.762376237623762,10
6,6814,6747,48,113,10.64039408866995,10
7,6813,6772,68,333,44.554455445544555,24
8,6811,6762,48,137,76.98019801980197,25
9,6807,6786,81,296,72.7128712871287,32
10,6811,6810,275,131,0.8712871287128713,4
11,6776,6857,103,309,10.248756218905474,10
12,6760,6864,111,305,10.52216748768473,12
13,6799,6815,112,45,3.1840796019900495,5
14,6788,6838,140,173,21.831683168316832,21
15,6801,6810,48,79,93.41584158415843,34
16,6813,6781,68,14,24.326732673267326,21
17,6824,6769,79,363,47.58620689655172,28
18,6826,6759,88,338,15.801980198019802,12
19,6813,6859,67,46,21.44,16
20,6814,6784,83,317,58.21782178217822,30
21,6799,6781,139,332,48.11881188118812,24
22,6769,6856,137,317,84.74257425742574,27
23,6761,6871,44,263,5.29064039408867,6
24,6811,6772,83,131,81.9009900990099,44
25,6787,6768,48,137,76.98019801980197,25
26,6795,6751,21,128,0.41379310344827586,2
27,6796,6828,115,147,1.6119402985074627,6
28,6814,6864,67,86,22.5,18
29,6800,6777,106,213,1.881188118811881,5
30,6800,6858,90,-21,8.283582089552239,9
31,6766,6877,43,261,5.435643564356436,6
32,6802,6769,59,321,19.66336633663366,12
33,6781,6794,102,131,8.168316831683168,10
34,6744,6866,48,264,9.400990099009901,9
35,6811,6762,84,181,19.655172413793103,19
36,6799,6776,86,160,20.25615763546798,16
37,6818,6776,68,130,26.188118811881186,23
38,6814,6781,68,113,30.05940594059406,23
39,6813,6781,68,333,43.722772277227726,24
40,6825,6817,113,39,0.98,4
41,6809,6879,101,20,1.5678391959798996,3
42,6783,6772,46,153,4.03960396039604,6
43,6822,6796,58,140,35.791044776119406,22
44,6743,6855,57,313,29.52216748768473,13
45,6799,6821,84,181,37.97029702970297,26
46,6811,6816,137,134,50.42079207920792,21
47,6788,6803,118,125,1.7326732673267324,5
48,6807,6784,81,113,94.81188118811882,38
49,6791,6802,116,83,51.25247524752475,29
