,a1,a2,RAAN1,RAAN2,Eval,Users
0,6784,6816,137,72,121.82673267326733,39
1,6793,6796,81,24,77.62376237623762,32
2,6807,6773,227,138,74.50990099009901,29
3,6813,6836,81,24,53.67164179104478,29
4,6785,6816,66,355,35.866336633663366,21
5,6806,6848,193,155,0.7128712871287128,3
6,6790,6850,356,127,1.1683168316831682,2
7,6790,6853,86,133,24.05940594059406,18
8,6790,6853,311,263,10.915841584158416,9
9,6812,6855,329,227,11.218905472636814,11
10,6811,6781,68,63,46.45544554455446,23
11,6828,6903,318,44,7.174999999999999,7
12,6862,6846,329,230,14.015228426395938,11
13,6800,6777,331,331,6.93069306930693,5
14,6812,6816,329,227,10.940594059405942,10
15,6807,6836,81,24,67.70646766169155,31
16,6813,6836,66,355,18.656716417910445,15
17,6784,6819,325,202,9.00990099009901,7
18,6791,6819,43,355,7.207920792079208,7
19,6792,6786,173,137,45.222772277227726,21
20,6870,6831,350,225,5.145,7
21,6862,6846,302,230,11.167512690355329,11
22,6822,6816,144,272,6.03960396039604,10
23,6798,6853,86,390,17.660098522167488,15
24,6839,6762,227,142,42.02970297029702,30
25,6793,6883,33,343,0.746268656716418,3
26,6882,6843,311,230,14.879999999999999,12
27,6774,6838,174,236,1.4851485148514851,6
28,6822,6808,144,60,4.980099502487562,7
29,6777,6845,331,24,4.405940594059406,5
30,6812,6781,72,27,20.19704433497537,20
31,6771,6791,295,111,0.6237623762376238,3
32,6759,6847,335,71,18.91625615763547,16
33,6815,6895,304,60,11.770000000000001,11
34,6788,6877,104,304,5.64,8
35,6819,6856,133,158,8.96,16
36,6877,6846,331,287,2.216494845360825,5
37,6786,6840,58,333,15.432835820895523,11
38,6785,6786,66,355,36.801980198019805,21
39,6855,6841,311,204,5.035175879396984,6
40,6877,6846,331,230,15.3756345177665,13
41,6784,6781,298,118,2.910891089108911,6
42,6822,6799,144,306,11.83168316831683,10
43,6784,6816,325,139,43.31683168316832,25
44,6785,6805,130,99,3.0693069306930694,5
45,6829,6848,347,161,0.8250000000000001,3
46,6796,6816,153,68,16.93069306930693,18
47,6826,6892,314,22,5.850746268656716,6
48,6807,6784,300,220,2.5544554455445545,6
49,6804,6780,281,169,0.3415841584158416,3
