,a1,a2,RAAN1,RAAN2,Eval,Users
0,6784,6777,77,137,254.33663366336634,52
1,6798,6769,77,137,212.92079207920793,46
2,6764,6789,84,79,198.33497536945814,41
3,6784,6790,76,79,172.57425742574256,35
4,6786,6808,68,77,168.8118811881188,44
5,6794,6787,86,81,150.89108910891088,40
6,6786,6796,77,77,126.68316831683168,30
7,6819,6820,53,76,74.44776119402985,29
8,6812,6776,48,79,138.83168316831683,38
9,6786,6776,69,79,250.04455445544556,53
10,6791,6791,66,120,29.514851485148515,22
11,6802,6804,30,86,18.297029702970296,16
12,6792,6805,76,81,142.56435643564356,34
13,6778,6801,86,47,58.56435643564356,26
14,6789,6810,80,79,140.1980198019802,32
15,6812,6776,77,79,159.3960396039604,34
16,6772,6796,95,165,8.465346534653465,9
17,6804,6792,70,168,38.11881188118812,25
18,6784,6789,77,79,171.34653465346534,34
19,6800,6818,77,46,75.94554455445545,29
20,6769,6780,117,117,6.0,6
21,6782,6836,22,41,0.6980198019801981,3
22,6789,6789,84,41,66.65346534653466,34
23,6784,6831,84,45,89.70297029702971,40
24,6779,6799,42,56,12.192118226600986,9
25,6786,6796,28,77,60.81683168316831,27
26,6792,6777,77,137,217.46268656716416,47
27,6786,6776,48,73,86.25742574257426,33
28,6796,6831,79,45,108.98514851485149,37
29,6792,6789,77,73,118.93069306930694,33
30,6805,6790,66,54,34.663366336633665,18
31,6812,6799,72,73,47.721393034825866,22
32,6772,6818,41,114,2.512315270935961,5
33,6793,6790,77,73,120.00990099009901,34
34,6747,6821,73,67,162.05940594059408,44
35,6779,6781,114,43,11.10891089108911,12
36,6815,6792,39,82,78.53233830845771,35
37,6782,6796,59,151,5.108910891089109,6
38,6761,6787,86,130,76.20689655172413,34
39,6793,6769,78,157,80.79207920792079,34
40,6764,6789,77,130,108.9009900990099,34
41,6784,6769,77,130,99.45544554455445,35
42,6786,6808,68,81,195.64356435643563,52
43,6781,6795,57,168,9.227722772277227,8
44,6777,6815,38,51,3.49009900990099,5
45,6793,6808,78,77,136.5742574257426,33
46,6812,6772,69,73,115.50495049504951,38
47,6787,6750,56,118,19.27093596059113,12
48,6798,6769,69,157,38.04455445544555,29
49,6799,6794,25,77,58.168316831683164,25
