,a1,a2,RAAN1,RAAN2,Eval,Users
0,6760,6738,76,136,61,33
1,6760,6743,76,136,58,31
2,6788,6743,76,136,58,31
3,6768,6767,77,136,53,29
4,6772,6767,89,65,2,1
5,6775,6743,76,136,58,30
6,6788,6767,68,136,42,24
7,6752,6769,77,171,20,10
8,6776,6781,77,67,33,17
9,6768,6781,77,136,48,27
10,6766,6795,102,154,3,2
11,6773,6744,104,155,0,0
12,6774,6760,94,124,0,0
13,6800,6761,69,144,2,1
14,6744,6732,52,141,2,1
15,6766,6732,39,119,0,0
16,6765,6758,81,166,15,8
17,6742,6739,82,175,11,6
18,6766,6719,76,166,23,12
19,6776,6783,54,136,36,20
20,6801,6774,76,171,15,9
21,6760,6738,133,136,41,21
22,6759,6741,96,128,2,1
23,6781,6753,102,157,2,1
24,6783,6724,100,78,20,10
25,6789,6723,86,139,8,5
26,6773,6742,91,159,1,1
27,6776,6787,76,136,53,29
28,6770,6758,60,124,2,1
29,6773,6747,47,154,2,1
30,6765,6801,35,175,0,0
31,6768,6781,68,136,44,26
32,6776,6781,68,136,41,24
33,6774,6743,76,136,57,30
34,6768,6781,77,67,33,17
35,6775,6743,77,171,13,7
36,6783,6776,57,72,10,5
37,6774,6781,133,136,29,17
38,6776,6743,77,136,57,29
39,6754,6748,111,118,1,1
40,6778,6792,29,160,0,0
41,6784,6778,56,64,4,2
42,6758,6744,70,100,11,6
43,6752,6789,47,100,6,3
44,6775,6779,68,147,9,5
45,6769,6771,106,34,2,1
46,6757,6773,76,136,59,31
47,6784,6798,104,118,0,0
48,6763,6771,90,122,4,2
49,6747,6744,55,122,4,2
50,6798,6739,60,99,5,3
51,6812,6798,118,132,0,0
52,6768,6787,77,136,51,28
53,6768,6794,65,136,24,14
54,6774,6741,92,123,2,1
55,6784,6740,62,103,0,0
56,6782,6766,71,122,3,2
57,6752,6767,68,136,45,26
58,6788,6743,68,136,46,24
59,6776,6738,77,136,60,31
60,6753,6811,54,130,8,4
61,6737,6776,113,132,2,1
62,6788,6786,105,34,0,0
63,6776,6767,133,136,34,19
64,6756,6788,99,116,7,4
65,6775,6781,69,162,4,2
66,6773,6762,74,89,10,5
67,6769,6730,100,113,5,3
68,6773,6719,94,30,0,0
69,6757,6754,43,101,5,3
70,6768,6767,68,136,49,28
71,6775,6781,68,136,38,22
72,6778,6755,74,99,10,6
73,6760,6773,76,97,20,12
74,6765,6770,57,54,11,6
75,6758,6761,51,78,10,6
76,6764,6746,59,165,6,3
77,6778,6785,90,118,2,1
78,6816,6797,118,174,0,0
79,6760,6781,54,136,34,20
80,6773,6768,95,129,0,0
81,6752,6798,48,32,2,1
82,6760,6767,68,136,53,30
83,6801,6787,133,136,32,18
84,6760,6764,31,134,0,0
85,6780,6768,45,108,2,1
86,6776,6743,68,136,50,26
87,6788,6787,133,136,32,18
88,6786,6794,93,86,10,6
89,6848,6870,86,340,2,1
90,6875,6829,295,38,0,0
91,6848,6794,57,240,2,2
92,6856,6856,112,54,6,4
93,6862,6837,202,46,3,2
94,6800,6877,219,338,0,0
95,6841,6815,277,268,12,6
96,6865,6850,337,186,0,0
97,6812,6827,207,348,0,0
98,6860,6875,125,192,0,0
99,6879,6847,255,156,0,0
