,a1,a2,RAAN1,RAAN2,Eval,Users
0,6757,6773,76,136,59,31
1,6775,6743,76,136,58,30
2,6760,6743,76,136,58,31
3,6759,6787,81,148,14,7
4,6752,6720,167,125,0,0
5,6775,6781,133,136,29,17
6,6788,6743,77,136,56,29
7,6757,6752,104,115,0,0
8,6767,6747,54,113,6,3
9,6762,6732,100,136,44,23
10,6757,6743,76,136,62,31
11,6760,6781,54,136,34,20
12,6783,6738,39,152,0,0
13,6766,6778,14,170,0,0
14,6792,6776,125,115,0,0
15,6775,6743,77,136,51,26
16,6778,6727,39,138,7,5
17,6774,6782,46,109,2,1
18,6752,6764,91,103,2,2
19,6748,6739,84,112,2,1
20,6776,6783,76,136,49,27
21,6766,6772,88,122,7,4
22,6770,6800,85,138,3,2
23,6780,6778,87,117,12,7
24,6768,6767,68,136,49,28
25,6739,6780,109,102,4,2
26,6804,6729,50,128,2,1
27,6758,6784,31,133,0,0
28,6760,6767,133,136,34,19
29,6791,6756,45,132,2,1
30,6774,6743,77,136,51,26
31,6776,6743,54,136,46,23
32,6778,6792,41,146,2,1
33,6759,6724,86,112,11,7
34,6776,6781,68,136,41,24
35,6793,6770,133,139,0,0
36,6768,6743,77,136,57,29
37,6782,6765,28,133,0,0
38,6785,6756,48,154,2,1
39,6780,6788,18,162,0,0
40,6771,6733,91,121,3,2
41,6781,6749,82,149,5,3
42,6775,6743,68,136,47,24
43,6777,6745,107,114,0,0
44,6745,6750,69,134,5,3
45,6753,6777,115,120,0,0
46,6773,6764,24,111,0,0
47,6763,6804,103,170,0,0
48,6768,6781,76,136,49,29
49,6769,6775,88,111,6,3
50,6746,6737,77,99,24,12
51,6755,6787,48,139,2,1
52,6752,6768,50,131,0,0
53,6782,6783,46,167,2,1
54,6768,6787,77,136,51,28
55,6769,6776,48,154,2,1
56,6768,6738,76,136,61,33
57,6776,6726,165,153,3,2
58,6794,6723,47,129,2,1
59,6757,6726,43,123,1,1
60,6775,6743,54,136,46,23
61,6778,6762,94,101,6,3
62,6775,6743,133,136,38,19
63,6752,6767,30,120,0,0
64,6778,6798,59,116,5,3
65,6781,6733,103,155,0,0
66,6795,6790,43,172,2,1
67,6776,6781,77,136,48,27
68,6786,6784,67,135,19,10
69,6752,6775,56,145,2,1
70,6813,6843,144,181,1,1
71,6883,6809,325,336,0,0
72,6807,6816,198,49,4,2
73,6887,6782,226,209,0,0
74,6836,6809,161,303,0,0
75,6802,6863,165,44,4,2
76,6782,6822,346,301,0,0
77,6802,6839,182,44,2,1
78,6779,6786,333,17,2,1
79,6847,6848,11,229,4,2
80,6833,6840,215,247,0,0
81,6811,6811,358,235,1,1
82,6834,6824,115,238,0,0
83,6797,6825,9,47,2,1
84,6823,6813,85,290,2,1
85,6869,6784,175,353,2,1
86,6823,6852,43,39,3,2
87,6866,6842,204,200,2,1
88,6781,6781,72,249,2,1
89,6787,6856,154,13,0,0
90,6781,6818,216,151,0,0
91,6785,6876,229,30,5,3
92,6814,6842,35,211,0,0
93,6823,6794,137,127,16,11
94,6815,6859,198,13,2,1
95,6831,6862,195,156,0,0
96,6830,6827,89,90,3,2
97,6846,6850,336,241,0,0
98,6848,6808,309,57,8,4
99,6859,6860,246,349,0,0
