,a1,a2,RAAN1,RAAN2,Eval,Users
0,6760,6738,77,136,60,31
1,6776,6781,76,136,50,28
2,6787,6780,56,131,4,2
3,6741,6750,104,127,2,1
4,6765,6763,34,118,0,0
5,6760,6781,77,67,33,17
6,6762,6732,64,111,0,0
7,6762,6785,38,120,0,0
8,6789,6750,25,120,0,0
9,6771,6785,53,146,1,1
10,6774,6783,68,136,41,25
11,6760,6781,68,136,48,28
12,6784,6783,68,136,39,22
13,6775,6767,68,136,43,24
14,6780,6802,94,149,2,1
15,6768,6747,104,143,0,0
16,6769,6781,34,147,0,0
17,6774,6781,77,136,42,24
18,6788,6743,77,139,18,10
19,6778,6779,111,126,0,0
20,6776,6783,76,136,49,27
21,6784,6781,49,89,4,2
22,6780,6743,108,161,0,0
23,6784,6780,37,118,0,0
24,6778,6753,48,144,5,3
25,6778,6788,113,37,0,0
26,6765,6776,72,129,2,1
27,6759,6783,104,99,2,1
28,6776,6783,68,67,16,9
29,6755,6776,99,155,3,2
30,6768,6783,68,136,43,25
31,6759,6784,33,159,0,0
32,6768,6724,89,142,2,1
33,6784,6790,68,136,38,22
34,6791,6718,90,119,2,1
35,6764,6783,43,32,3,2
36,6762,6739,16,106,2,1
37,6773,6780,72,131,2,1
38,6760,6783,76,67,35,20
39,6764,6733,45,161,2,1
40,6760,6790,77,136,46,26
41,6775,6783,77,136,41,23
42,6760,6738,76,136,61,33
43,6770,6800,39,151,0,0
44,6740,6787,95,163,0,0
45,6760,6738,78,136,51,26
46,6760,6783,76,136,48,28
47,6766,6749,92,124,2,1
48,6790,6752,48,148,2,1
49,6795,6765,47,161,2,1
50,6777,6745,69,160,3,2
51,6785,6796,98,38,2,1
52,6747,6726,111,164,1,1
53,6776,6790,68,136,39,23
54,6758,6767,39,123,0,0
55,6764,6734,84,121,2,1
56,6774,6783,76,136,47,27
57,6776,6783,77,67,34,18
58,6776,6767,79,150,11,7
59,6759,6771,69,163,2,1
60,6778,6742,100,104,4,2
61,6791,6785,108,44,2,1
62,6776,6790,78,136,37,23
63,6766,6746,69,117,13,7
64,6760,6797,94,157,2,1
65,6760,6781,54,136,34,20
66,6784,6783,76,136,47,27
67,6790,6777,41,151,2,1
68,6778,6786,51,109,0,0
69,6758,6799,99,172,2,1
70,6850,6874,183,54,3,2
71,6833,6835,262,252,2,1
72,6859,6869,34,119,0,0
73,6828,6789,328,326,4,2
74,6802,6827,324,229,5,3
75,6845,6779,320,85,2,1
76,6839,6822,104,44,2,1
77,6813,6867,117,339,4,3
78,6778,6811,344,89,2,1
79,6846,6816,204,57,6,4
80,6862,6805,282,303,0,0
81,6882,6862,344,55,4,2
82,6865,6802,210,183,0,0
83,6787,6789,233,358,7,4
84,6863,6859,261,141,0,0
85,6840,6887,111,91,0,0
86,6800,6859,313,247,4,2
87,6840,6887,113,81,1,1
88,6854,6834,274,311,2,1
89,6821,6819,164,288,0,0
90,6881,6873,290,297,0,0
91,6865,6830,30,283,0,0
92,6828,6818,140,348,0,0
93,6788,6797,263,352,2,1
94,6784,6844,185,264,0,0
95,6838,6783,192,219,0,0
96,6858,6805,122,32,0,0
97,6823,6784,180,265,0,0
98,6842,6874,255,312,3,2
99,6818,6870,185,185,0,0
