,a1,a2,RAAN1,RAAN2,Eval,Users
0,6759,6791,77,86,27,15
1,6759,6783,68,75,26,16
2,6806,6783,78,67,24,14
3,6774,6794,44,76,24,13
4,6840,6772,81,45,5,4
5,6762,6766,64,77,17,9
6,6775,6790,76,76,24,12
7,6793,6768,25,96,0,0
8,6764,6811,68,86,22,13
9,6765,6772,69,46,5,3
10,6776,6767,68,76,35,19
11,6773,6825,85,92,6,3
12,6762,6769,84,45,4,2
13,6806,6781,78,86,20,12
14,6768,6783,117,76,26,15
15,6760,6738,68,76,45,24
16,6765,6783,73,85,5,3
17,6855,6794,112,72,2,1
18,6757,6778,41,70,8,5
19,6806,6783,62,67,15,8
20,6764,6780,53,67,23,12
21,6798,6783,44,76,20,12
22,6786,6775,37,146,0,0
23,6778,6789,71,76,22,13
24,6775,6780,95,128,0,0
25,6759,6783,68,102,18,11
26,6779,6854,88,66,6,3
27,6806,6781,78,77,23,13
28,6806,6781,54,76,26,14
29,6759,6783,78,67,25,13
30,6855,6795,76,67,25,13
31,6776,6767,68,75,27,15
32,6778,6786,61,92,2,1
33,6779,6790,76,77,23,12
34,6806,6781,54,86,16,9
35,6801,6791,14,78,8,5
36,6806,6783,78,76,24,14
37,6759,6790,76,102,23,12
38,6857,6785,62,105,0,0
39,6759,6778,36,126,0,0
40,6747,6784,31,43,2,1
41,6855,6783,78,67,15,8
42,6752,6792,64,46,2,1
43,6773,6782,94,64,0,0
44,6856,6779,93,64,2,1
45,6797,6811,83,100,4,2
46,6768,6794,76,77,23,13
47,6764,6783,44,76,20,12
48,6774,6792,70,52,7,4
49,6782,6811,68,67,16,9
50,6866,6800,46,106,3,2
51,6811,6764,71,116,6,3
52,6775,6778,71,97,4,3
53,6798,6790,44,76,24,13
54,6823,6798,45,46,2,1
55,6774,6881,67,112,18,9
56,6759,6783,62,77,19,10
57,6759,6811,68,75,22,14
58,6780,6887,97,70,0,0
59,6855,6790,76,76,22,12
60,6759,6795,76,76,24,12
61,6767,6781,62,77,18,10
62,6794,6797,83,44,2,1
63,6874,6800,59,66,2,1
64,6759,6811,68,67,20,11
65,6767,6771,77,49,19,10
66,6791,6786,91,74,8,5
67,6773,6795,98,66,2,1
68,6848,6803,51,83,0,0
69,6806,6783,78,74,16,10
70,6789,6791,116,55,6,4
71,6787,6794,17,46,2,1
72,6740,6777,35,47,2,1
73,6765,6782,69,37,3,2
74,6855,6783,44,76,20,12
75,6764,6798,62,140,0,0
76,6760,6782,47,52,4,2
77,6751,6791,79,91,15,8
78,6842,6764,73,42,3,2
79,6806,6790,76,102,11,6
80,6754,6799,82,68,17,10
81,6759,6809,93,38,2,1
82,6775,6790,76,72,22,12
83,6768,6793,75,54,21,11
84,6781,6784,22,92,2,1
85,6816,6830,103,91,0,0
86,6768,6801,117,86,13,7
87,6779,6783,78,67,25,14
88,6800,6801,113,51,0,0
89,6745,6770,45,90,6,3
90,6876,6814,96,111,0,0
91,6845,6838,261,298,0,0
92,6821,6881,9,44,0,0
93,6851,6793,46,66,2,1
94,6784,6811,54,136,27,16
95,6858,6793,337,237,0,0
96,6855,6851,192,117,1,1
97,6861,6886,43,119,0,0
98,6841,6817,301,109,0,0
99,6808,6803,33,268,13,7
