,a1,a2,RAAN1,RAAN2,Eval,Users
0,6760,6784,67,136,52,27
1,6768,6787,76,136,52,30
2,6760,6781,76,136,49,29
3,6786,6743,133,136,38,19
4,6756,6738,114,153,0,0
5,6774,6739,93,164,3,2
6,6775,6743,133,136,38,19
7,6773,6773,67,136,52,28
8,6773,6781,100,148,4,2
9,6774,6770,65,139,0,0
10,6779,6770,38,141,0,0
11,6760,6781,133,136,29,17
12,6768,6773,56,102,7,4
13,6781,6764,144,125,3,2
14,6775,6781,67,136,45,26
15,6773,6765,68,99,17,10
16,6766,6776,115,146,0,0
17,6774,6781,77,136,42,24
18,6759,6780,66,171,2,1
19,6772,6797,99,155,2,1
20,6760,6728,134,127,2,1
21,6788,6726,90,125,3,2
22,6760,6732,133,136,40,21
23,6748,6743,56,72,6,3
24,6760,6743,100,136,42,21
25,6776,6781,100,136,33,19
26,6775,6743,77,136,51,26
27,6784,6727,99,100,4,2
28,6774,6781,133,136,29,17
29,6776,6781,133,136,29,17
30,6781,6743,93,141,2,1
31,6757,6781,133,136,29,17
32,6775,6777,108,163,0,0
33,6760,6773,76,136,55,31
34,6751,6756,84,152,2,1
35,6775,6743,76,136,58,30
36,6784,6796,145,97,0,0
37,6744,6788,114,152,0,0
38,6781,6758,133,147,0,0
39,6757,6773,64,102,3,2
40,6763,6733,103,121,0,0
41,6774,6781,100,136,33,19
42,6763,6723,139,151,0,0
43,6766,6797,30,125,0,0
44,6759,6737,109,120,0,0
45,6776,6743,67,135,20,11
46,6746,6786,34,160,0,0
47,6776,6732,100,136,44,23
48,6759,6792,111,168,0,0
49,6776,6784,67,136,48,25
50,6780,6742,152,170,0,0
51,6772,6798,94,138,2,1
52,6760,6781,67,135,20,10
53,6776,6781,67,135,16,8
54,6746,6784,67,135,20,10
55,6789,6740,126,158,0,0
56,6793,6726,61,111,0,0
57,6791,6775,98,142,2,1
58,6773,6743,67,136,55,28
59,6791,6771,90,106,4,2
60,6774,6743,68,136,51,28
61,6766,6765,38,154,0,0
62,6775,6781,76,136,49,28
63,6752,6761,80,96,17,9
64,6775,6725,67,168,16,9
65,6776,6773,77,136,54,29
66,6779,6779,82,142,9,6
67,6748,6752,41,111,2,1
68,6773,6743,76,136,59,31
69,6730,6746,32,105,0,0
70,6783,6794,105,104,0,0
71,6760,6781,68,136,48,28
72,6773,6781,76,136,50,29
73,6775,6781,68,136,38,22
74,6784,6796,86,172,8,5
75,6757,6767,47,143,2,1
76,6773,6765,67,136,48,26
77,6807,6880,32,57,0,0
78,6879,6801,278,293,0,0
79,6859,6845,223,157,1,1
80,6874,6792,319,213,0,0
81,6864,6861,43,294,0,0
82,6778,6880,318,340,0,0
83,6784,6797,149,112,1,1
84,6784,6783,67,204,19,10
85,6817,6831,68,315,3,2
86,6824,6828,54,143,6,3
87,6832,6865,202,168,2,1
88,6823,6804,178,24,0,0
89,6803,6793,267,80,18,9
90,6852,6839,178,268,12,7
91,6878,6788,76,271,4,2
92,6838,6800,56,270,8,5
93,6850,6879,325,334,4,2
94,6801,6791,185,93,2,1
95,6822,6861,285,43,0,0
96,6861,6800,329,284,4,2
97,6871,6854,29,223,1,1
98,6884,6782,189,203,2,1
99,6858,6824,161,165,2,1
