,a1,a2,RAAN1,RAAN2,Eval,Users
0,6855,6790,112,76,22,12
1,6759,6783,68,67,19,11
2,6796,6781,107,77,18,10
3,6779,6782,54,232,17,9
4,6809,6869,76,78,16,9
5,6823,6842,69,77,10,6
6,6794,6778,29,109,0,0
7,6811,6814,81,64,7,4
8,6886,6782,54,74,12,6
9,6796,6801,55,75,13,7
10,6886,6792,267,75,12,7
11,6779,6782,68,75,20,14
12,6791,6798,90,63,2,1
13,6815,6810,108,58,2,1
14,6779,6801,228,74,12,6
15,6778,6758,82,54,15,9
16,6776,6770,135,101,5,3
17,6797,6786,56,54,6,3
18,6886,6782,54,75,17,10
19,6767,6782,62,77,20,10
20,6812,6795,78,109,6,4
21,6886,6782,117,75,13,8
22,6768,6782,263,75,13,8
23,6801,6782,80,105,14,8
24,6770,6792,66,239,3,2
25,6780,6781,21,107,0,0
26,6800,6754,17,86,11,6
27,6828,6878,41,117,0,0
28,6801,6806,55,105,4,2
29,6782,6795,78,74,18,10
30,6786,6773,57,60,8,4
31,6801,6806,267,75,8,4
32,6812,6823,292,108,0,0
33,6779,6801,267,74,11,6
34,6786,6737,93,95,3,2
35,6802,6774,99,41,4,2
36,6776,6768,270,95,6,3
37,6779,6785,78,102,14,8
38,6795,6855,73,63,0,0
39,6768,6801,54,232,14,7
40,6784,6798,32,40,0,0
41,6855,6790,117,86,4,2
42,6782,6809,277,74,3,2
43,6779,6782,225,75,15,9
44,6779,6792,54,75,18,10
45,6779,6792,267,75,13,8
46,6807,6843,54,75,14,7
47,6796,6801,78,75,15,10
48,6768,6801,117,77,20,10
49,6806,6849,68,67,11,9
50,6759,6783,68,86,22,13
51,6784,6754,54,232,18,9
52,6787,6796,126,70,6,3
53,6806,6781,78,77,23,13
54,6763,6783,27,201,0,0
55,6806,6778,78,102,12,8
56,6812,6829,71,108,1,1
57,6779,6788,267,51,3,2
58,6797,6811,83,76,15,9
59,6798,6797,87,54,12,6
60,6799,6812,262,37,0,0
61,6787,6818,295,70,3,2
62,6797,6819,151,35,0,0
63,6783,6789,139,106,2,1
64,6793,6801,117,74,15,8
65,6812,6775,142,73,0,0
66,6780,6778,305,58,8,4
67,6777,6820,140,109,0,0
68,6900,6768,78,265,0,0
69,6791,6788,51,46,2,1
70,6801,6806,263,75,6,3
71,6809,6783,68,67,17,9
72,6788,6792,44,85,4,2
73,6796,6796,87,127,4,2
74,6784,6790,77,94,17,10
75,6819,6865,105,40,0,0
76,6816,6791,73,130,0,0
77,6778,6790,87,91,6,3
78,6779,6791,77,94,19,11
79,6757,6782,142,73,1,1
80,6776,6799,303,57,5,3
81,6777,6781,223,56,6,3
82,6807,6806,80,105,14,7
83,6855,6790,76,76,22,12
84,6802,6764,29,85,5,3
85,6791,6774,58,63,2,1
86,6793,6776,220,86,8,5
87,6797,6784,248,92,2,1
88,6878,6794,271,114,0,0
89,6762,6774,82,262,8,5
90,6886,6806,54,232,12,6
91,6787,6829,271,109,0,0
92,6793,6801,117,75,16,9
93,6886,6778,54,232,13,7
94,6864,6835,263,125,0,0
95,6780,6778,311,115,2,1
96,6853,6853,137,98,5,3
97,6793,6853,3,315,5,3
98,6814,6842,142,267,2,1
99,6838,6787,188,353,4,2
