,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6758,101,116,5,3
1,6761,6732,146,122,0,0
2,6747,6782,61,133,0,0
3,6776,6781,68,136,41,24
4,6773,6765,67,148,17,9
5,6760,6743,133,136,38,19
6,6757,6757,82,115,10,5
7,6787,6783,86,170,8,6
8,6775,6743,68,136,47,24
9,6777,6769,47,123,2,1
10,6782,6735,93,139,2,1
11,6739,6755,105,74,10,5
12,6768,6743,133,136,38,19
13,6775,6784,133,135,2,1
14,6757,6781,76,136,53,29
15,6800,6752,41,156,1,1
16,6764,6751,93,129,2,1
17,6785,6762,76,169,24,12
18,6770,6735,50,129,0,0
19,6756,6778,14,106,2,1
20,6775,6781,77,136,42,24
21,6752,6738,111,138,3,2
22,6736,6725,96,132,0,0
23,6768,6787,76,136,52,30
24,6788,6740,82,115,4,3
25,6760,6784,67,136,52,27
26,6775,6781,68,136,38,22
27,6766,6740,46,115,2,1
28,6785,6800,74,154,6,4
29,6774,6743,76,136,57,30
30,6775,6794,95,147,0,0
31,6757,6731,41,118,2,1
32,6776,6784,67,135,18,9
33,6779,6767,134,112,2,1
34,6746,6737,68,99,23,12
35,6760,6781,76,136,49,29
36,6768,6779,108,163,0,0
37,6746,6726,50,112,2,1
38,6794,6763,68,103,9,5
39,6755,6750,44,144,6,3
40,6750,6724,94,110,2,1
41,6770,6778,123,120,0,0
42,6760,6743,54,136,43,22
43,6746,6773,46,111,2,1
44,6787,6757,81,133,9,6
45,6750,6743,103,128,2,1
46,6776,6781,77,136,48,27
47,6760,6773,54,136,40,22
48,6760,6760,30,115,0,0
49,6767,6776,92,168,2,1
50,6777,6793,62,157,0,0
51,6775,6781,133,136,29,17
52,6768,6743,76,136,58,31
53,6774,6781,77,136,42,24
54,6773,6794,57,166,7,4
55,6786,6784,133,136,32,17
56,6771,6758,93,130,2,1
57,6773,6731,109,153,0,0
58,6775,6743,133,136,38,19
59,6776,6732,100,136,44,23
60,6776,6781,100,136,33,19
61,6761,6720,62,175,0,0
62,6757,6756,95,97,4,2
63,6780,6762,37,168,0,0
64,6758,6716,70,130,7,4
65,6745,6723,86,115,10,6
66,6784,6781,97,122,0,0
67,6775,6781,77,99,15,8
68,6781,6741,95,168,0,0
69,6832,6824,15,357,2,1
70,6830,6864,37,336,0,0
71,6852,6805,275,192,0,0
72,6873,6860,185,0,2,1
73,6837,6812,312,232,10,5
74,6778,6852,75,353,15,8
75,6822,6869,215,182,0,0
76,6875,6781,176,279,0,0
77,6815,6790,115,103,0,0
78,6810,6878,287,40,0,0
79,6778,6800,320,98,4,2
80,6821,6865,304,291,1,1
81,6843,6817,234,347,0,0
82,6877,6787,324,204,2,1
83,6845,6812,120,26,0,0
84,6854,6831,346,211,0,0
85,6849,6828,264,150,0,0
86,6846,6784,26,316,0,0
87,6856,6829,129,91,0,0
88,6791,6883,33,73,0,0
89,6811,6855,65,313,0,0
90,6850,6871,237,164,0,0
91,6798,6852,284,209,0,0
92,6874,6886,291,109,0,0
93,6826,6861,118,358,0,0
94,6816,6883,211,65,0,0
95,6851,6836,66,350,0,0
96,6857,6786,3,30,1,1
97,6846,6829,130,251,0,0
98,6865,6867,68,9,0,0
99,6825,6825,263,60,1,1
