,a1,a2,RAAN1,RAAN2,Eval,Users
0,6779,6738,78,136,51,27
1,6768,6783,76,136,48,28
2,6760,6783,77,136,47,26
3,6770,6792,74,130,6,3
4,6783,6754,111,76,20,10
5,6778,6752,59,133,2,1
6,6787,6751,106,78,13,7
7,6762,6750,87,54,13,7
8,6794,6739,57,119,5,3
9,6768,6767,76,136,54,31
10,6776,6781,68,136,41,24
11,6760,6781,54,136,34,20
12,6759,6752,38,82,7,4
13,6779,6777,107,165,3,2
14,6765,6756,56,96,4,2
15,6776,6781,78,136,39,24
16,6771,6789,58,162,2,1
17,6770,6799,92,146,2,1
18,6779,6767,54,67,25,13
19,6768,6796,90,108,4,2
20,6775,6798,35,150,0,0
21,6760,6783,54,136,33,19
22,6759,6785,40,113,0,0
23,6796,6819,84,131,2,1
24,6760,6811,68,136,38,23
25,6760,6781,76,77,22,13
26,6783,6806,101,174,4,2
27,6784,6794,68,136,35,20
28,6773,6724,97,110,0,0
29,6784,6738,68,136,52,27
30,6776,6738,76,136,62,32
31,6802,6824,113,109,0,0
32,6763,6776,84,148,2,1
33,6754,6792,34,122,0,0
34,6770,6781,79,146,15,8
35,6762,6771,45,46,2,1
36,6764,6826,83,118,0,0
37,6742,6771,60,52,4,2
38,6759,6783,68,136,44,26
39,6781,6792,47,134,2,1
40,6774,6783,68,136,41,25
41,6784,6781,76,136,48,28
42,6780,6795,30,147,0,0
43,6767,6781,46,120,2,1
44,6776,6783,78,136,38,23
45,6791,6807,80,98,15,8
46,6801,6776,32,134,0,0
47,6784,6787,77,122,16,9
48,6760,6781,68,76,40,22
49,6798,6769,45,152,2,1
50,6766,6781,56,140,4,2
51,6761,6829,59,174,2,1
52,6760,6738,54,136,46,24
53,6794,6781,66,116,4,2
54,6774,6772,88,156,2,1
55,6757,6752,86,62,9,5
56,6779,6745,56,146,2,1
57,6778,6790,28,127,1,1
58,6755,6754,112,96,1,1
59,6776,6758,90,119,4,2
60,6764,6786,87,151,6,3
61,6751,6754,95,97,0,0
62,6760,6781,77,136,48,27
63,6776,6767,68,67,18,9
64,6760,6767,76,67,37,21
65,6762,6776,97,111,0,0
66,6781,6790,94,166,2,1
67,6785,6784,115,103,0,0
68,6775,6767,76,136,54,30
69,6760,6781,78,136,39,22
70,6750,6751,83,62,0,0
71,6776,6792,73,143,0,0
72,6745,6768,103,56,4,2
73,6787,6770,54,125,8,4
74,6760,6783,78,136,38,21
75,6758,6822,94,157,2,1
76,6775,6790,68,136,36,21
77,6779,6730,93,172,2,1
78,6765,6790,73,163,0,0
79,6781,6767,80,174,16,8
80,6766,6778,42,139,3,2
81,6776,6767,76,136,55,30
82,6786,6793,34,262,0,0
83,6811,6823,240,167,0,0
84,6785,6835,89,29,2,1
85,6823,6795,255,33,0,0
86,6871,6883,106,194,0,0
87,6881,6795,234,131,0,0
88,6884,6824,90,143,1,1
89,6842,6873,309,179,0,0
90,6780,6849,76,154,18,11
91,6817,6813,348,339,0,0
92,6879,6843,93,150,2,1
93,6884,6856,152,185,0,0
94,6849,6783,318,17,0,0
95,6809,6809,265,172,0,0
96,6819,6809,60,289,0,0
97,6813,6841,107,152,0,0
98,6869,6882,73,244,0,0
99,6845,6860,91,52,0,0
