,a1,a2,RAAN1,RAAN2,Eval,Users
0,6768,6767,68,136,49,28
1,6782,6804,165,99,4,2
2,6774,6767,68,136,47,28
3,6768,6743,68,136,53,28
4,6768,6781,68,136,44,26
5,6752,6774,76,171,23,13
6,6793,6808,58,167,2,1
7,6793,6782,75,129,10,6
8,6786,6791,55,117,6,3
9,6760,6743,77,136,57,29
10,6788,6743,76,136,58,31
11,6776,6743,68,136,50,26
12,6776,6743,76,136,59,30
13,6778,6774,60,105,2,1
14,6776,6787,133,136,32,18
15,6774,6785,36,110,0,0
16,6760,6783,54,136,33,19
17,6753,6763,53,126,4,2
18,6773,6733,65,103,0,0
19,6785,6796,114,105,0,0
20,6778,6764,33,143,0,0
21,6795,6766,95,130,0,0
22,6782,6785,91,117,7,5
23,6779,6743,90,171,3,2
24,6795,6797,83,119,0,0
25,6776,6781,68,136,41,24
26,6752,6764,77,175,20,10
27,6759,6762,113,113,0,0
28,6768,6781,77,67,33,17
29,6776,6738,77,67,39,20
30,6776,6743,68,67,20,10
31,6763,6770,76,128,22,12
32,6752,6785,83,151,0,0
33,6790,6777,145,123,0,0
34,6763,6793,64,143,0,0
35,6784,6767,76,136,53,30
36,6775,6781,77,67,27,14
37,6756,6764,38,124,0,0
38,6752,6774,114,102,4,2
39,6768,6767,77,136,53,29
40,6750,6795,43,168,3,2
41,6760,6799,85,139,4,3
42,6784,6769,43,147,2,1
43,6781,6798,84,35,0,0
44,6764,6780,59,153,2,1
45,6781,6790,146,134,0,0
46,6760,6738,76,136,61,33
47,6790,6773,112,161,0,0
48,6776,6784,67,141,16,8
49,6757,6773,76,97,24,12
50,6774,6781,76,136,48,28
51,6760,6743,76,136,58,31
52,6775,6743,77,136,51,26
53,6771,6794,65,136,24,14
54,6801,6787,133,136,32,18
55,6756,6783,41,110,2,1
56,6801,6783,133,136,28,16
57,6776,6741,72,127,2,1
58,6770,6798,19,156,0,0
59,6768,6798,33,165,2,1
60,6826,6865,0,285,2,1
61,6862,6869,278,158,0,0
62,6859,6855,38,197,2,1
63,6862,6791,251,269,10,5
64,6835,6861,5,206,0,0
65,6805,6865,276,153,0,0
66,6846,6843,58,198,4,2
67,6794,6784,107,348,0,0
68,6838,6817,239,286,0,0
69,6876,6815,188,29,2,1
70,6833,6865,152,83,0,0
71,6846,6862,306,97,4,2
72,6838,6794,235,353,2,1
73,6789,6869,356,321,4,2
74,6813,6873,102,334,3,2
75,6823,6844,22,300,0,0
76,6781,6860,112,325,1,1
77,6784,6884,49,298,2,1
78,6843,6855,181,300,0,0
79,6815,6879,117,320,4,3
80,6782,6822,330,96,4,2
81,6837,6856,349,134,0,0
82,6887,6841,115,250,0,0
83,6840,6885,9,267,2,1
84,6831,6784,224,6,2,1
85,6818,6870,42,21,0,0
86,6824,6855,356,212,2,1
87,6822,6852,168,111,0,0
88,6883,6846,179,89,2,1
89,6814,6811,88,306,6,4
90,6856,6812,39,98,2,1
91,6779,6852,311,248,3,2
92,6785,6805,268,282,14,7
93,6837,6828,164,309,0,0
94,6816,6827,251,14,0,0
95,6854,6886,26,291,0,0
96,6779,6786,38,6,0,0
97,6878,6810,190,5,0,0
98,6820,6825,248,135,0,0
99,6838,6824,112,295,0,0
