,a1,a2,RAAN1,RAAN2,Eval,Users
0,6776,6781,76,136,50,28
1,6760,6781,68,136,48,28
2,6749,6788,56,103,4,2
3,6765,6783,32,163,0,0
4,6763,6791,15,140,0,0
5,6774,6743,76,136,57,30
6,6776,6790,76,136,48,27
7,6776,6738,76,136,62,32
8,6776,6783,68,136,40,23
9,6755,6793,87,124,6,4
10,6784,6792,64,107,0,0
11,6757,6794,65,154,0,0
12,6781,6773,114,152,0,0
13,6775,6783,77,136,41,23
14,6776,6761,54,166,8,4
15,6774,6781,77,136,42,24
16,6778,6781,88,86,13,7
17,6760,6781,77,136,48,27
18,6776,6783,68,139,12,7
19,6757,6798,114,94,0,0
20,6788,6790,68,139,8,5
21,6760,6781,76,136,49,29
22,6774,6781,68,67,20,10
23,6760,6781,54,136,34,20
24,6771,6790,50,166,0,0
25,6784,6790,68,136,38,22
26,6782,6772,42,111,2,1
27,6789,6789,74,108,8,4
28,6784,6781,77,67,30,16
29,6788,6743,68,136,46,24
30,6775,6799,58,165,4,2
31,6772,6772,114,163,0,0
32,6784,6783,76,136,47,27
33,6774,6763,86,128,8,6
34,6779,6765,88,152,6,3
35,6772,6795,30,129,0,0
36,6760,6743,77,67,39,20
37,6749,6777,50,73,1,1
38,6748,6772,29,161,0,0
39,6778,6741,56,138,6,4
40,6793,6788,106,146,2,1
41,6795,6782,97,168,0,0
42,6768,6783,68,136,43,25
43,6749,6765,105,55,4,2
44,6766,6780,41,134,2,1
45,6774,6783,77,136,41,23
46,6778,6797,62,159,0,0
47,6783,6772,92,170,2,1
48,6769,6802,81,128,12,7
49,6760,6790,77,136,46,26
50,6774,6781,76,136,48,28
51,6762,6771,52,118,3,2
52,6774,6781,77,67,27,14
53,6768,6767,68,136,49,28
54,6757,6773,111,161,0,0
55,6768,6781,112,142,0,0
56,6760,6783,68,136,47,27
57,6774,6794,78,99,12,7
58,6801,6730,89,116,7,4
59,6759,6788,58,109,2,1
60,6774,6738,77,136,54,28
61,6742,6768,69,146,4,2
62,6784,6794,38,80,13,7
63,6770,6785,95,47,2,1
64,6775,6762,100,71,9,5
65,6746,6721,90,140,5,3
66,6774,6753,113,116,2,1
67,6760,6783,68,67,22,12
68,6753,6794,56,132,2,1
69,6784,6783,77,136,44,25
70,6768,6791,33,145,0,0
71,6788,6743,77,139,18,10
72,6781,6792,86,135,12,7
73,6827,6826,75,131,8,5
74,6862,6857,233,87,8,4
75,6801,6787,133,136,32,18
76,6781,6821,212,287,0,0
77,6873,6840,67,34,4,2
78,6864,6835,228,54,9,5
79,6855,6878,308,198,2,1
80,6882,6782,320,303,0,0
81,6825,6829,4,343,0,0
82,6849,6884,251,88,1,1
83,6872,6843,151,155,0,0
84,6804,6840,280,316,2,1
85,6853,6814,352,322,2,1
86,6807,6791,219,215,0,0
87,6868,6834,180,124,0,0
88,6870,6840,200,344,0,0
89,6821,6782,59,56,6,3
90,6813,6850,276,203,2,1
91,6880,6882,243,12,0,0
92,6821,6879,276,136,2,2
93,6867,6853,325,93,2,1
94,6815,6820,159,154,0,0
95,6834,6837,91,306,2,1
96,6802,6799,57,309,6,4
97,6866,6803,324,272,0,0
98,6782,6886,172,187,2,1
99,6800,6825,256,213,2,1
