,a1,a2,RAAN1,RAAN2,Eval,Users
0,6790,6773,85,140,130,65
1,6759,6807,79,132,128,64
2,6812,6749,237,77,126,63
3,6798,6773,85,140,126,63
4,6793,6764,102,156,14,7
5,6786,6789,56,160,22,11
6,6759,6807,64,132,112,56
7,6793,6797,70,55,80,40
8,6809,6773,238,140,64,32
9,6790,6817,85,70,128,64
10,6759,6773,79,140,132,66
11,6798,6803,98,93,20,10
12,6793,6738,85,96,92,46
13,6807,6752,238,95,42,21
14,6798,6773,85,135,122,61
15,6806,6791,110,118,18,9
16,6816,6803,49,171,14,7
17,6801,6808,44,124,16,8
18,6800,6772,229,76,112,56
19,6790,6822,66,48,66,33
20,6761,6814,69,118,90,45
21,6804,6817,85,70,120,60
22,6758,6830,103,118,24,12
23,6810,6823,77,115,84,42
24,6755,6817,50,174,24,12
25,6771,6805,87,171,92,46
26,6835,6778,87,136,64,32
27,6796,6780,214,93,28,14
28,6830,6831,40,62,26,13
29,6804,6797,72,200,86,43
