,a1,a2,RAAN1,RAAN2,Eval,Users
0,6812,6749,237,77,126,63
1,6798,6773,85,140,126,63
2,6763,6820,70,140,124,62
3,6798,6800,85,135,122,61
4,6812,6825,211,107,10,5
5,6796,6780,44,113,28,14
6,6809,6778,238,111,36,18
7,6759,6807,79,132,128,64
8,6769,6825,49,171,20,10
9,6804,6755,114,129,56,28
10,6799,6818,64,64,46,23
11,6775,6820,63,148,58,29
12,6832,6832,62,192,30,15
13,6793,6738,203,96,32,16
14,6764,6817,70,140,124,62
15,6802,6818,118,77,80,40
16,6795,6771,214,93,30,15
17,6764,6822,66,137,112,56
18,6798,6773,85,135,122,61
19,6790,6773,85,140,130,65
20,6803,6835,98,25,16,8
21,6813,6756,251,46,20,10
22,6797,6782,252,101,16,8
23,6801,6808,90,124,28,14
24,6801,6793,72,164,88,44
25,6819,6770,106,145,54,27
26,6810,6734,272,97,38,19
27,6806,6822,66,48,50,25
28,6804,6817,149,70,76,38
29,6811,6817,65,85,110,55
