,a1,a2,RAAN1,RAAN2,Eval,Users
0,6759,6773,79,140,132,66
1,6790,6773,85,140,130,65
2,6788,6734,85,77,128,64
3,6759,6807,79,132,128,64
4,6768,6778,150,169,14,7
5,6738,6795,79,220,128,64
6,6759,6807,74,132,152,76
7,6788,6764,49,194,22,11
8,6789,6813,61,126,30,15
9,6798,6773,85,95,84,42
10,6758,6770,30,178,6,3
11,6799,6754,88,28,62,31
12,6782,6727,75,150,114,57
13,6815,6800,125,69,70,35
14,6759,6807,79,140,130,65
15,6743,6778,97,165,26,13
16,6759,6781,79,132,128,64
17,6788,6793,49,142,62,31
18,6809,6781,65,106,54,27
19,6771,6810,66,163,76,38
20,6754,6784,77,197,100,50
21,6792,6773,79,49,90,45
22,6792,6790,56,49,18,9
23,6767,6796,122,139,58,29
24,6793,6738,79,118,88,44
25,6788,6807,85,77,90,45
26,6759,6734,79,132,130,65
27,6746,6772,94,233,46,23
28,6765,6793,116,143,62,31
29,6752,6799,50,109,28,14
