,a1,a2,RAAN1,RAAN2,Eval,Users
0,6804,6788,137,79,70049.87231458427,39
1,6767,6819,137,79,61160.17605261506,34
2,6767,6803,137,135,57356.95187927148,20
3,6788,6806,82,78,56661.819948149765,34
4,6874,6789,326,79,42964.97079754034,29
5,6874,6800,309,41,8974.803688468994,6
6,6892,6788,207,136,44719.533717701954,22
7,6875,6806,82,68,31571.17143000137,26
8,6905,6788,137,89,14870.580973728624,15
9,6905,6788,300,83,27919.409640458125,31
10,6921,6776,262,91,8618.761726917282,6
11,6792,6779,119,46,7287.126869555155,8
12,6907,6778,286,45,3734.37470785364,3
13,6776,6774,67,166,18885.032468446647,16
14,6874,6789,226,79,36003.26106770193,25
15,6771,6765,195,165,8914.155294896873,5
16,6874,6781,137,79,48264.935402014875,33
17,6783,6788,77,133,36246.26055780368,26
18,6889,6797,97,96,6031.481464335757,3
19,6769,6781,137,169,36382.63061956507,19
20,6767,6803,137,79,59041.85769757071,34
21,6916,6804,262,95,2477.9978338282453,3
22,6868,6793,260,95,2143.745378929856,2
23,6764,6832,193,154,2569.715167851111,3
24,6911,6745,202,172,505.7960277254824,1
25,6863,6789,65,79,42478.21524599824,30
26,6756,6799,142,143,12997.313558066182,17
27,6898,6787,301,94,5284.205214765534,5
28,6892,6764,207,79,41513.66525300401,27
29,6803,6825,89,39,13388.055588008438,13
30,6766,6800,55,69,22166.264171002178,17
31,6771,6802,244,146,1707.3358063452388,3
32,6877,6784,32,83,27014.210026920184,29
33,6868,6793,73,68,35937.35191441145,28
34,6789,6803,73,155,24109.87514728875,26
35,6783,6819,226,136,39859.06683551788,22
36,6867,6775,296,45,3521.20843159791,3
37,6758,6823,89,98,25911.51586914962,25
38,6788,6764,207,136,39654.65169159347,20
39,6864,6786,291,76,34310.052966637544,25
40,6874,6803,137,133,29736.55102958766,19
41,6781,6791,207,170,0.0,0
42,6856,6789,137,79,63452.31509675815,41
43,6892,6781,271,107,5055.009101434394,5
44,6892,6764,237,136,43234.86348920593,21
45,6892,6764,207,89,22161.685940637217,22
46,6833,6790,47,78,36881.14416623983,25
47,6836,6841,169,234,8726.952541432494,7
48,6832,6830,313,350,5901.857878501902,5
49,6791,6833,150,167,2780.5779917775144,2
