,a1,a2,RAAN1,RAAN2,Eval,Users
0,6804,6788,137,79,70049.87231458427,39
1,6856,6789,137,79,63452.31509675815,41
2,6767,6819,137,79,61160.17605261506,34
3,6767,6803,137,79,59041.85769757071,34
4,6767,6803,137,135,57356.95187927148,20
5,6905,6803,137,79,33375.54604320297,27
6,6767,6823,89,98,23537.10473963446,21
7,6852,6783,300,101,5342.199681779627,4
8,6788,6781,207,136,27033.615262149706,13
9,6782,6791,134,170,17025.717286628358,15
10,6901,6779,236,120,3228.6713136537237,4
11,6852,6788,283,80,29300.57390443828,19
12,6857,6764,139,90,19359.983995476916,24
13,6890,6779,294,69,31791.73885079541,28
14,6777,6763,231,151,17258.27605750998,12
15,6822,6792,21,58,8473.477685128757,6
16,6856,6764,137,79,60478.144241699905,37
17,6905,6784,300,83,27491.321782134302,29
18,6752,6824,116,46,8510.982176730535,5
19,6892,6764,207,136,44160.60613419455,22
20,6868,6819,226,68,19272.581657648952,15
21,6758,6764,237,136,32209.49207634324,18
22,6758,6823,89,98,25911.51586914962,25
23,6862,6786,123,48,3283.9682247186984,3
24,6783,6803,137,133,48933.17655838192,21
25,6874,6781,326,79,44385.44337450483,30
26,6758,6823,207,136,17164.31139617118,9
27,6847,6769,34,73,27029.24313486455,29
28,6892,6764,89,98,8794.23392927584,6
29,6783,6789,81,47,27181.132934770387,20
30,6827,6802,81,73,38948.06049134479,33
31,6866,6762,126,41,3640.723219182968,2
32,6864,6792,195,50,4926.586204108931,5
33,6804,6793,137,79,69667.75944775787,39
34,6846,6802,44,116,12387.94448719239,8
35,6906,6758,235,126,2696.5853933903522,4
36,6899,6757,212,172,455.8960843007244,1
37,6777,6800,150,112,5020.561761198391,5
38,6880,6805,229,153,5586.654539950559,3
39,6767,6788,137,79,67706.39875732256,37
40,6892,6771,232,138,37571.368281230076,22
41,6891,6779,232,121,7240.888265337158,7
42,6894,6796,244,164,4246.979959452976,3
43,6877,6799,103,88,16775.63714368627,14
44,6874,6789,137,79,47379.16845147429,33
45,6854,6787,299,67,11064.902289741418,15
46,6780,6801,133,105,14851.956378392548,15
47,6782,6786,84,89,35508.34712636085,33
48,6865,6793,295,113,2935.0075890409134,3
49,6767,6781,137,79,68003.16437070839,37
