,a1,a2,RAAN1,RAAN2,Eval,Users
0,6799,6802,76,269,7.402985074626866,12
1,6790,6799,75,232,6.7128712871287135,12
2,6799,6796,76,232,6.688442211055276,11
3,6790,6812,67,229,5.148514851485149,10
4,6781,6815,67,229,4.522388059701493,9
5,6790,6799,76,92,4.268656716417911,11
6,6795,6796,38,93,0.0,0
7,6812,6799,88,213,0.2613065326633166,2
8,6779,6810,57,92,0.8040201005025126,5
9,6779,6824,87,205,0.22,2
10,6767,6813,84,201,0.029850746268656716,1
11,6799,6796,76,92,3.3705583756345177,8
12,6801,6821,95,264,0.0,0
13,6781,6797,43,230,0.38613861386138615,3
14,6780,6786,81,60,0.7236180904522613,4
15,6792,6780,86,306,1.5223880597014925,6
16,6790,6812,76,229,7.641791044776119,12
17,6802,6776,38,269,1.2128712871287128,5
18,6797,6761,26,278,0.0,0
19,6799,6784,70,261,0.26732673267326734,3
20,6799,6831,76,269,5.279999999999999,11
21,6790,6799,55,92,0.5125628140703518,3
22,6782,6787,51,210,0.0,0
23,6761,6817,60,198,0.11822660098522167,2
24,6814,6802,76,269,5.148514851485149,10
25,6788,6797,118,302,0.0,0
26,6814,6810,67,92,1.7142857142857142,8
27,6779,6812,75,268,5.247524752475248,10
28,6805,6811,96,299,0.0,0
29,6799,6789,87,234,0.10891089108910891,2
30,6799,6774,76,232,6.752475247524752,11
31,6804,6777,62,238,0.0,0
32,6809,6810,97,270,0.06965174129353234,2
33,6805,6810,101,290,0.19801980198019803,2
34,6791,6793,89,191,0.05970149253731343,1
35,6790,6796,76,260,3.663366336633663,10
36,6827,6808,28,204,0.050761421319796954,1
37,6799,6789,54,263,0.38613861386138615,3
38,6799,6789,55,260,0.6980198019801981,3
39,6775,6810,72,210,0.029850746268656716,1
40,6788,6815,54,196,0.4522613065326633,3
41,6794,6787,63,234,0.07960199004975124,2
42,6793,6802,65,196,0.0,0
43,6802,6792,103,235,0.0,0
44,6814,6810,75,234,0.6732673267326733,4
45,6800,6778,92,292,0.039603960396039604,1
46,6805,6823,70,206,0.020202020202020204,1
47,6790,6799,76,306,4.465346534653466,11
48,6802,6873,59,164,0.06349206349206349,1
49,6813,6855,263,271,0.0,0
