,a1,a2,RAAN1,RAAN2,Eval,Users
0,6779,6763,76,269,11.435643564356436,15
1,6772,6797,67,76,10.818181818181818,17
2,6781,6797,76,232,9.91089108910891,14
3,6781,6791,76,269,9.504950495049505,15
4,6781,6791,76,232,9.402985074626866,14
5,6799,6763,76,269,9.009900990099009,13
6,6775,6815,264,79,0.10891089108910891,2
7,6772,6763,76,60,3.207920792079208,8
8,6779,6763,76,44,4.25,10
9,6803,6811,76,76,5.7857142857142865,9
10,6791,6775,85,261,0.1188118811881188,2
11,6781,6797,67,232,6.534653465346534,11
12,6779,6763,76,60,3.51980198019802,9
13,6779,6798,76,252,3.4477611940298507,9
14,6781,6798,76,232,9.217821782178218,14
15,6779,6841,76,269,8.12,14
16,6775,6808,62,230,0.1791044776119403,2
17,6781,6812,67,269,6.138613861386139,10
18,6799,6815,67,60,1.8871794871794871,8
19,6778,6784,36,256,0.019801980198019802,1
20,6770,6780,54,246,0.32512315270935965,3
21,6789,6833,72,203,0.2828282828282828,2
22,6786,6767,85,251,0.0297029702970297,1
23,6772,6826,82,243,0.03,1
24,6786,6798,76,238,2.6231155778894473,9
25,6803,6757,93,298,0.039603960396039604,1
26,6791,6778,78,243,0.26865671641791045,3
27,6803,6795,76,269,5.48019801980198,9
28,6778,6802,110,272,0.0,0
29,6800,6821,75,193,1.075,5
30,6762,6812,84,269,1.458128078817734,4
31,6783,6797,76,76,6.633165829145728,10
32,6772,6797,76,232,8.7,12
33,6790,6763,269,269,4.188118811881187,6
34,6790,6813,108,146,0.0,0
35,6810,6797,76,76,6.461538461538462,10
36,6779,6791,76,232,8.68811881188119,13
37,6793,6823,47,237,0.11940298507462686,1
38,6799,6791,67,60,1.849246231155779,8
39,6783,6791,76,232,6.8407960199004965,11
40,6799,6812,76,269,6.584158415841585,10
41,6799,6815,76,232,3.2562814070351758,8
42,6782,6803,67,35,1.53,6
43,6873,6804,193,348,0.0,0
44,6788,6819,75,239,0.78,4
45,6863,6855,135,205,0.0,0
46,6791,6857,111,265,0.0,0
47,6839,6784,235,244,0.0,0
48,6863,6800,351,55,0.27835051546391754,2
49,6788,6877,266,281,0.01990049751243781,1
