,a1,a2,RAAN1,RAAN2,Eval,Users
0,6872,6872,274,126,0.0,0
1,6786,6819,238,49,0.029850746268656716,1
2,6837,6837,209,267,0.08290155440414508,1
3,6850,6827,131,91,0.0,0
4,6778,6872,200,286,0.0,0
5,6804,6806,13,125,0.0,0
6,6878,6820,119,227,0.0,0
7,6840,6863,262,33,0.0,0
8,6863,6870,154,210,0.0,0
9,6842,6837,291,94,0.0,0
10,6869,6790,245,231,0.48,3
11,6826,6876,110,310,0.0,0
12,6808,6883,30,62,0.0,0
13,6807,6834,187,151,0.09375,1
14,6806,6862,315,328,0.934010152284264,4
15,6814,6881,119,17,0.0,0
16,6832,6825,95,330,0.07142857142857142,1
17,6866,6786,300,292,0.0,0
18,6788,6842,118,318,0.0,0
19,6853,6793,43,347,0.0,0
20,6790,6870,41,126,0.031088082901554404,1
21,6805,6796,300,101,0.19900497512437812,2
22,6834,6786,25,263,0.0,0
23,6792,6796,301,242,0.0,0
24,6798,6846,337,62,0.0,0
25,6785,6824,319,303,0.0,0
26,6782,6887,126,351,0.0,0
27,6827,6866,270,307,0.14,2
28,6782,6786,300,197,0.0594059405940594,1
29,6799,6784,108,224,0.07920792079207921,1
30,6884,6805,53,117,0.044444444444444446,1
31,6815,6884,337,333,0.0,0
32,6792,6808,75,261,0.7326732673267327,4
33,6827,6887,34,180,0.0,0
34,6815,6835,324,298,0.0,0
35,6793,6831,257,150,0.0297029702970297,1
36,6790,6817,67,184,1.9900497512437811,8
37,6880,6787,198,36,0.0,0
38,6873,6789,192,231,0.4824120603015075,3
39,6784,6846,0,105,0.07920792079207921,1
40,6788,6847,159,310,0.030456852791878174,1
41,6836,6792,76,234,1.08,6
42,6856,6823,337,323,0.030456852791878174,1
43,6835,6806,220,110,0.0,0
44,6796,6834,302,194,0.0,0
45,6799,6792,278,232,1.0746268656716418,4
46,6792,6830,196,89,0.04020100502512563,1
47,6871,6805,36,101,0.2185792349726776,2
48,6880,6790,99,278,0.03,1
49,6866,6861,205,231,0.125,2
