,a1,a2,RAAN1,RAAN2,Eval,Users
0,6851,6853,269,176,10,5
1,6831,6867,231,74,6,3
2,6852,6866,55,308,5,3
3,6778,6823,121,61,0,0
4,6859,6779,35,293,0,0
5,6800,6873,124,261,0,0
6,6825,6800,144,85,5,4
7,6794,6813,307,50,2,1
8,6781,6785,293,123,0,0
9,6812,6853,269,176,7,4
10,6825,6788,37,261,2,1
11,6776,6874,368,316,2,1
12,6846,6780,7,254,0,0
13,6859,6875,307,101,6,3
14,6857,6854,17,268,7,4
15,6831,6813,315,50,2,1
16,6839,6870,263,178,0,0
17,6831,6813,231,50,6,3
18,6867,6861,89,305,6,4
19,6848,6852,235,187,2,1
20,6862,6842,296,146,0,0
21,6778,6828,223,61,2,1
22,6876,6886,150,67,2,2
23,6844,6858,164,61,0,0
24,6812,6783,307,101,8,4
25,6849,6854,206,73,0,0
26,6831,6867,315,50,2,1
27,6834,6850,254,214,0,0
28,6875,6792,124,134,0,0
29,6864,6791,366,304,0,0
30,6874,6796,193,197,2,1
31,6877,6865,183,58,2,1
32,6855,6813,315,50,4,2
33,6859,6788,37,261,2,1
34,6814,6792,124,144,1,1
35,6778,6800,223,61,2,1
36,6816,6777,357,79,18,9
37,6866,6854,211,-12,0,0
38,6780,6831,94,57,8,4
39,6854,6859,185,11,0,0
40,6778,6767,93,93,2,1
41,6860,6778,124,261,2,1
42,6829,6790,240,99,2,1
43,6825,6879,23,306,2,1
44,6778,6812,149,6,2,1
45,6814,6802,317,144,5,3
46,6868,6797,201,239,0,0
47,6853,6843,279,70,4,2
48,6850,6833,163,107,0,0
49,6863,6779,301,291,0,0
