,a1,a2,RAAN1,RAAN2,Eval,Users
0,6851,6796,269,76,30,17
1,6851,6777,269,77,30,15
2,6851,6788,269,76,30,17
3,6817,6760,269,67,30,15
4,6814,6773,283,60,2,1
5,6831,6788,269,67,26,14
6,6861,6788,240,77,18,10
7,6883,6797,266,67,15,8
8,6857,6802,233,56,8,4
9,6831,6760,269,68,28,16
10,6856,6760,269,68,27,15
11,6837,6777,334,36,4,2
12,6857,6802,269,67,24,13
13,6831,6794,259,67,17,9
14,6857,6787,262,47,2,1
15,6853,6793,270,98,2,1
16,6834,6746,247,66,6,3
17,6831,6760,269,80,25,13
18,6851,6777,269,76,29,16
19,6856,6777,296,88,6,3
20,6850,6795,250,69,2,1
21,6831,6787,269,77,27,14
22,6817,6788,269,67,27,14
23,6836,6756,276,69,3,2
24,6859,6808,297,115,0,0
25,6868,6797,269,67,23,12
26,6865,6788,266,28,0,0
27,6852,6798,243,56,4,2
28,6863,6777,269,77,27,14
29,6856,6783,240,69,0,0
30,6861,6777,240,80,16,8
31,6868,6796,266,67,17,9
32,6864,6787,295,109,0,0
33,6838,6770,232,85,11,6
34,6867,6787,269,77,26,13
35,6856,6779,240,63,0,0
36,6846,6742,263,100,4,2
37,6839,6812,239,61,0,0
38,6856,6777,269,76,27,15
39,6863,6794,285,97,0,0
40,6853,6807,308,65,2,1
41,6812,6797,288,105,0,0
42,6868,6788,258,127,3,2
43,6815,6758,254,26,0,0
44,6825,6780,262,49,2,1
45,6851,6788,269,67,27,14
46,6870,6774,243,37,0,0
47,6856,6777,294,71,4,2
48,6878,6885,190,214,0,0
49,6851,6880,230,10,3,2
