,a1,a2,RAAN1,RAAN2,Eval,Users
0,6816,6777,357,79,18,9
1,6851,6853,269,176,10,5
2,6780,6831,94,57,8,4
3,6812,6783,307,101,8,4
4,6857,6854,17,268,7,4
5,6831,6813,144,50,1,1
6,6848,6880,16,302,0,0
7,6761,6793,195,93,2,1
8,6831,6874,368,316,2,1
9,6782,6813,116,34,0,0
10,6825,6865,144,58,3,2
11,6858,6780,226,220,0,0
12,6812,6853,150,67,3,2
13,6853,6843,231,70,9,5
14,6832,6877,280,31,0,0
15,6860,6778,231,261,7,4
16,6771,6876,395,328,1,1
17,6869,6888,289,113,0,0
18,6874,6796,279,70,6,3
19,6860,6778,94,261,2,1
20,6782,6861,361,321,2,1
21,6853,6874,279,70,0,0
22,6852,6866,55,308,5,3
23,6852,6788,37,261,2,1
24,6776,6843,279,70,4,2
25,6812,6861,269,305,11,7
26,6778,6800,223,6,2,1
27,6859,6866,37,308,1,1
28,6874,6796,193,197,2,1
29,6853,6843,279,70,4,2
30,6816,6788,357,79,10,7
31,6778,6853,93,176,2,1
32,6857,6813,17,50,0,0
33,6866,6890,340,138,0,0
34,6851,6767,93,176,2,1
35,6831,6867,269,74,9,5
36,6831,6813,315,50,2,1
37,6816,6858,289,54,4,2
38,6856,6785,226,220,0,0
39,6825,6800,93,93,2,1
40,6862,6823,274,60,2,1
41,6859,6788,315,50,4,2
42,6818,6796,179,99,2,1
43,6876,6796,120,260,0,0
44,6816,6777,357,316,4,2
45,6851,6796,4,281,0,0
46,6867,6874,368,305,2,1
47,6778,6800,183,61,0,0
48,6783,6799,199,74,7,4
49,6860,6867,-5,231,6,4
