,a1,a2,RAAN1,RAAN2,Eval,Users
0,6855,6854,13,174,0.0,0
1,6822,6884,324,28,0.3076923076923077,2
2,6801,6811,285,326,0.5643564356435644,3
3,6809,6850,111,234,0.15151515151515152,2
4,6786,6823,2,344,0.47,2
5,6788,6861,193,256,0.07035175879396985,1
6,6834,6800,306,320,3.0495049504950495,7
7,6852,6839,65,160,0.0,0
8,6783,6826,137,282,25.14851485148515,20
9,6850,6872,359,8,0.2717391304347826,2
10,6793,6853,273,17,0.0,0
11,6816,6810,1,213,0.5373134328358209,2
12,6800,6877,201,265,0.050505050505050504,1
13,6837,6845,299,38,0.0,0
14,6880,6844,135,75,6.895027624309392,12
15,6851,6880,179,82,0.0,0
16,6823,6806,57,276,1.108910891089109,4
17,6879,6784,145,286,0.0,0
18,6786,6826,73,108,3.1049999999999995,9
19,6792,6794,262,301,0.0,0
20,6820,6844,209,23,0.0,0
21,6875,6814,41,73,0.9067357512953368,5
22,6848,6875,121,182,0.0,0
23,6878,6880,189,251,0.0,0
24,6806,6831,4,327,0.795,3
25,6861,6863,6,170,0.0,0
26,6807,6818,349,218,0.05970149253731343,1
27,6797,6797,147,107,0.0,0
28,6805,6839,126,15,0.0,0
29,6833,6816,334,192,0.6865671641791045,3
30,6788,6855,101,274,0.62,2
31,6801,6867,109,224,0.16230366492146597,1
32,6821,6783,242,49,0.15920398009950248,1
33,6784,6836,50,122,0.46733668341708545,3
34,6885,6887,238,202,0.03821656050955414,1
35,6866,6865,205,291,0.0449438202247191,1
36,6805,6811,305,141,1.386138613861386,4
37,6880,6834,22,54,1.1336898395721926,4
38,6836,6789,20,77,19.31818181818182,17
39,6786,6828,78,328,24.65671641791045,21
40,6882,6794,187,260,0.4975124378109453,2
41,6863,6823,166,279,0.0,0
42,6875,6832,313,96,2.081081081081081,5
43,6875,6817,314,140,0.9183673469387755,3
44,6820,6817,93,334,2.0297029702970297,5
45,6833,6876,323,342,0.31313131313131315,2
46,6835,6808,331,327,1.0693069306930694,3
47,6827,6838,303,105,0.22885572139303484,2
48,6827,6784,110,190,0.05970149253731343,1
49,6783,6816,323,317,1.9405940594059405,4
