,a1,a2,RAAN1,RAAN2,Eval,Users
0,6812,6816,33,206,0,0
1,6812,6854,175,57,0,0
2,6809,6894,234,295,0,0
3,6849,6810,202,116,0,0
4,6848,6894,234,295,0,0
5,6813,6859,135,49,0,0
6,6805,6872,158,284,0,0
7,6823,6809,255,63,0,0
8,6841,6859,264,17,0,0
9,6841,6882,81,20,0,0
10,6823,6874,45,16,0,0
11,6848,6862,241,63,0,0
12,6822,6826,193,244,0,0
13,6849,6859,135,116,0,0
14,6817,6875,226,45,0,0
15,6825,6881,266,311,0,0
16,6794,6864,50,216,0,0
17,6844,6841,199,200,0,0
18,6817,6826,179,201,0,0
19,6861,6804,214,80,0,0
20,6814,6849,137,70,2,1
21,6815,6881,63,78,0,0
22,6808,6854,55,57,0,0
23,6828,6810,81,116,0,0
24,6802,6860,15,31,0,0
25,6834,6885,264,275,0,0
26,6829,6867,201,24,0,0
27,6831,6811,218,251,0,0
28,6815,6881,201,28,0,0
29,6844,6864,29,49,0,0
