,a1,a2,RAAN1,RAAN2,Eval,Users
0,6812,6816,33,206,0,0
1,6840,6864,34,57,0,0
2,6830,6870,133,54,0,0
3,6868,6782,135,193,0,0
4,6822,6805,256,221,0,0
5,6883,6830,178,22,0,0
6,6830,6880,212,285,0,0
7,6801,6804,123,351,0,0
8,6818,6838,235,290,0,0
9,6811,6782,246,336,0,0
10,6817,6791,10,356,0,0
11,6846,6816,66,97,0,0
12,6784,6857,42,315,0,0
13,6885,6876,49,295,0,0
14,6853,6833,37,196,0,0
15,6820,6829,232,21,0,0
16,6832,6862,49,167,0,0
17,6806,6863,162,340,0,0
18,6865,6826,119,238,0,0
19,6838,6779,47,127,0,0
20,6851,6784,151,295,0,0
21,6801,6834,139,88,0,0
22,6843,6854,67,336,0,0
23,6780,6813,238,292,0,0
24,6809,6828,145,219,0,0
25,6792,6780,207,246,0,0
26,6823,6840,333,180,0,0
27,6803,6849,166,212,0,0
28,6798,6884,73,6,0,0
29,6821,6810,144,170,0,0
