,a1,a2,RAAN1,RAAN2,Eval,Users
<<<<<<< HEAD
0,6786,6838,79,310,11557.125756706768,22
1,6786,6844,79,310,11531.677713470734,22
2,6786,6844,77,310,11036.116346376686,20
3,6833,6817,79,236,4583.599663636205,9
4,6798,6808,79,310,10612.177684830287,20
5,6812,6828,42,328,2277.7898420874844,4
6,6798,6811,261,331,1670.822096462929,3
7,6798,6808,261,65,565.4159344608343,1
8,6796,6863,69,325,6233.728517931682,13
9,6822,6761,43,258,2491.432416092639,4
10,6816,6835,87,268,6373.481049814407,10
11,6789,6842,39,317,1004.3709042182963,2
12,6802,6849,98,288,1046.8014595530165,2
13,6786,6837,232,258,4871.517660906689,8
14,6791,6837,75,13,7443.555451852278,13
15,6786,6805,77,77,12601.612964236618,17
16,6794,6824,50,296,928.4629077457703,2
17,6828,6836,53,308,3092.3886659699783,6
18,6828,6850,252,320,968.8675962631751,2
19,6776,6850,57,310,3422.815511472899,6
20,6789,6814,88,-3,3462.64591715347,6
21,6795,6794,232,315,5876.775834600963,10
22,6786,6852,75,258,8235.196173282406,14
23,6808,6805,81,289,6192.776891458652,11
24,6828,6805,79,77,11639.007563438088,19
25,6840,6805,252,310,1950.8414156478984,4
26,6816,6811,62,72,1548.6069973403464,3
27,6833,6844,79,310,6070.665319833353,12
28,6842,6808,40,222,914.8311559199828,2
29,6828,6805,261,52,2437.2068404863367,5
30,6771,6820,46,4,1209.3944632727944,2
31,6767,6825,55,320,3801.7023907802877,7
32,6788,6761,270,307,6563.157528331167,12
33,6828,6844,79,310,8524.975654716416,16
34,6786,6843,232,311,6102.398437406608,11
35,6813,6836,265,314,2600.726938451411,5
36,6770,6847,125,338,0.0,0
37,6801,6821,57,319,3486.87289054535,6
38,6798,6844,79,331,9703.257974633969,18
39,6805,6782,76,297,5664.841542493052,10
40,6837,6848,79,287,5492.838087561962,10
41,6777,6832,77,305,11506.110306246544,20
42,6786,6838,79,311,12023.576377608282,23
43,6786,6781,77,20,9549.050690179538,17
44,6829,6848,105,251,381.7894903336419,1
45,6822,6776,79,310,9021.086475527694,17
46,6854,6879,279,130,0.0,0
47,6863,6816,221,32,0.0,0
48,6855,6780,285,172,0.0,0
49,6884,6816,319,50,1368.2032389139658,3
=======
0,6850,6865,71,160,0,0
1,6839,6799,142,29,0,0
2,6812,6785,77,249,0,0
3,6831,6809,-17,112,0,0
4,6812,6762,77,126,0,0
5,6831,6809,184,112,0,0
6,6846,6813,129,255,0,0
7,6782,6816,111,59,0,0
8,6851,6820,61,83,0,0
9,6802,6865,103,139,0,0
10,6831,6809,95,266,0,0
11,6816,6809,119,112,0,0
12,6837,6804,211,156,0,0
13,6818,6800,94,52,0,0
14,6836,6807,61,83,0,0
15,6825,6787,125,31,0,0
16,6851,6790,119,97,0,0
17,6846,6827,87,281,0,0
18,6873,6818,43,46,0,0
19,6856,6818,220,95,0,0
20,6839,6865,142,29,0,0
21,6812,6785,87,249,0,0
22,6826,6802,90,230,0,0
23,6844,6797,184,149,0,0
24,6832,6804,95,60,0,0
25,6850,6797,71,160,0,0
26,6804,6806,84,77,0,0
27,6840,6797,87,240,0,0
28,6835,6798,86,118,0,0
29,6831,6762,99,266,0,0
30,6860,6780,71,160,0,0
31,6844,6809,96,261,0,0
32,6842,6870,54,163,0,0
33,6831,6775,100,200,0,0
34,6850,6865,71,240,0,0
35,6847,6777,96,261,0,0
36,6796,6790,78,56,0,0
37,6850,6809,99,86,0,0
38,6877,6808,45,36,0,0
39,6840,6876,94,273,0,0
40,6860,6780,180,139,0,0
41,6812,6785,77,60,0,0
42,6816,6812,14,118,0,0
43,6834,6777,195,52,0,0
44,6846,6863,208,135,0,0
45,6902,6791,76,-10,0,0
46,6840,6797,119,187,0,0
47,6796,6789,103,266,0,0
48,6860,6808,14,151,0,0
49,6805,6808,106,54,0,0
>>>>>>> a2bccbd2a243c47661b983e35d202330d7f00e42
