,a1,a2,RAAN1,RAAN2,Eval,Users
0,6786,6813,79,310,11591.194118058844,22
1,6786,6844,79,310,11531.677713470734,22
2,6798,6844,79,310,10152.837667328753,19
3,6776,6850,57,320,2503.2519453125037,4
4,6786,6852,75,258,8235.196173282406,14
5,6796,6861,103,278,1009.8729011888572,2
6,6808,6842,60,285,995.5698598825984,2
7,6796,6844,79,311,11582.482130227978,22
8,6830,6755,95,341,854.7755029621885,2
9,6791,6816,75,13,7443.555451852278,13
10,6802,6825,110,63,0.0,0
11,6851,6784,110,272,1196.2612620271284,3
12,6833,6786,82,262,1695.152837323265,3
13,6802,6849,91,34,1112.2459503910359,2
14,6833,6844,252,310,1876.1349943207533,4
15,6844,6772,59,300,1806.7240364008208,4
16,6795,6794,55,276,2248.0370632153245,4
17,6840,6811,261,52,2605.194885042827,5
18,6808,6848,331,289,1082.6462546830371,2
19,6804,6839,56,252,1837.3885533442808,3
20,6788,6825,49,239,602.4835528470376,1
21,6837,6848,75,287,5654.580234879897,10
22,6806,6817,113,200,846.8817858589664,2
23,6805,6831,64,333,1555.6591675083837,3
24,6888,6844,79,310,1937.8565541684256,4
25,6797,6803,37,196,586.8643180217769,1
26,6786,6843,87,311,5390.435428776105,10
27,6786,6838,79,310,11557.125756706768,22
28,6798,6844,79,331,9703.257974633969,18
29,6822,6776,73,258,3479.3232193811054,7
30,6815,6856,100,295,1086.3615163292052,2
31,6833,6816,79,225,5265.18268716358,10
32,6828,6805,252,310,2362.7008469830553,5
33,6776,6850,61,264,950.7164204396977,2
34,6795,6858,46,325,1628.1156061618167,3
35,6838,6829,105,277,374.1316194293613,1
36,6828,6805,252,77,6130.034465213219,11
37,6872,6842,42,301,463.7063630396351,1
38,6808,6848,81,289,6192.776891458652,11
39,6798,6808,79,65,8702.503264848445,16
40,6788,6761,43,307,4040.497986332475,7
41,6836,6777,41,322,1486.1735941529569,3
42,6786,6844,77,310,11036.116346376686,20
43,6792,6781,270,20,3315.7595337538787,6
44,6861,6837,232,315,4758.245250349995,8
45,6858,6884,119,331,584.041185504404,1
46,6884,6861,178,38,0.0,0
47,6813,6843,356,283,1103.7861342384276,2
48,6806,6847,210,314,1810.1091649276482,3
49,6839,6850,41,9,476.29705293872394,1
