,a1,a2,RAAN1,RAAN2,Eval,Users
0,6808,6799,247,67,10113.718486366888,12
1,6837,6780,227,89,8235.34292431032,13
2,6872,6873,26,78,6439.856097905996,10
3,6783,6850,156,238,0.0,0
4,6859,6802,181,103,1455.1673556192036,2
5,6818,6813,168,72,5434.464944759304,10
6,6798,6847,54,283,5497.701838084788,7
7,6798,6854,54,283,5497.701838084788,7
8,6816,6855,295,165,1627.1988489247542,2
9,6784,6837,209,258,2082.683519293751,3
10,6837,6780,335,336,3529.136545594629,4
11,6822,6855,307,50,6422.398468556367,10
12,6808,6813,111,230,4299.571020512159,6
13,6792,6831,274,327,3742.727249308393,7
14,6844,6885,214,282,0.0,0
15,6882,6839,92,336,3255.878222686434,5
16,6892,6830,83,302,1423.9863874753682,3
17,6861,6839,23,264,1043.6555324950386,2
18,6816,6861,139,59,8269.649020607656,18
19,6843,6847,54,230,10946.30032641027,14
20,6808,6813,161,304,3880.981335534736,6
21,6811,6835,227,89,6005.184242351885,9
22,6882,6839,111,40,568.3513510875273,1
23,6816,6830,349,251,1130.2624673770624,2
24,6885,6871,161,304,2516.66901918262,4
25,6864,6869,345,287,0.0,0
26,6867,6887,168,336,867.2692562088487,2
27,6808,6796,324,335,5138.222405652269,6
28,6871,6813,229,325,6161.321579509549,9
29,6834,6835,359,232,7340.472859941436,9
30,6831,6844,161,37,950.1158471553244,2
31,6861,6777,350,194,1056.1922017020624,2
32,6827,6819,-7,250,1870.2437218670602,3
33,6886,6793,318,285,1738.6026050185392,3
34,6851,6900,305,296,3376.175331521196,4
35,6878,6885,23,89,2112.815563395401,3
36,6885,6804,231,230,7121.5471242575695,8
37,6796,6811,282,49,1783.9079300635694,3
38,6837,6780,111,89,5869.936605551575,9
39,6887,6802,220,272,3366.988435623033,7
40,6809,6846,322,146,2347.043935657268,4
41,6798,6854,172,74,5376.314731188582,8
42,6874,6825,110,58,3350.2383200189242,5
43,6867,6863,324,13,1764.7769634719007,3
44,6815,6854,172,335,2223.017074384158,3
45,6871,6873,26,78,6439.856097905996,10
46,6822,6866,343,261,768.8915922563319,1
47,6809,6801,146,283,0.0,0
48,6835,6879,10,151,413.0969445044393,1
49,6883,6823,194,221,603.593297228057,1
