,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6778,67,80,50929.52686820615,52
1,6795,6824,68,80,45728.17102868113,50
2,6795,6824,67,80,45238.36471919616,50
3,6807,6808,67,80,44650.10563850199,46
4,6796,6799,83,76,36378.42046900149,37
5,6786,6791,60,99,7350.896099817976,9
6,6770,6797,93,110,5726.82384267827,7
7,6828,6876,34,91,3893.1916424014407,6
8,6824,6815,116,40,6817.572981945716,7
9,6824,6865,68,93,18936.964472113872,22
10,6795,6873,83,80,26196.962814208055,35
11,6789,6816,72,81,38655.21631880894,47
12,6779,6830,36,110,1084.9038503140646,2
13,6796,6800,68,89,28967.397628149054,35
14,6832,6777,110,46,4128.740306945841,7
15,6803,6800,205,76,24752.200189564966,26
16,6789,6844,65,43,11567.86957983597,14
17,6841,6860,68,99,14940.782266387929,15
18,6803,6782,80,76,44834.28264404787,35
19,6824,6821,68,82,37329.09697091459,48
20,6773,6783,27,95,4099.115966267101,6
21,6794,6808,42,107,5927.702991199302,7
22,6765,6780,89,33,12721.410146486658,17
23,6807,6873,83,80,22450.272221263625,28
24,6846,6807,80,136,48447.75186279329,47
25,6756,6807,88,80,40461.11976706908,44
26,6771,6788,83,76,40295.225093784116,42
27,6766,6793,116,75,28174.368405495683,31
28,6796,6778,49,39,5266.3486331086515,7
29,6777,6799,100,103,5525.213778750209,5
30,6782,6824,67,80,44126.01517736395,48
31,6864,6818,45,117,7612.905492762178,6
32,6796,6779,63,80,37887.53000319759,46
33,6856,6840,104,145,2467.9357724268557,4
34,6798,6809,52,67,22726.464318266382,22
35,6756,6788,88,80,43440.94675659513,45
36,6765,6778,69,54,33264.31088834013,38
37,6809,6822,88,89,10264.74016826243,9
38,6751,6802,99,101,7212.5859267806245,4
39,6824,6825,205,80,25470.308892409368,29
40,6789,6795,75,77,36071.60282360315,29
41,6756,6865,68,93,29471.60888144297,38
42,6823,6814,115,76,24480.45756843881,27
43,6782,6825,67,136,44127.14528024568,40
44,6804,6806,87,62,13927.113852013928,19
45,6783,6814,56,74,22672.470847040673,26
46,6786,6815,108,90,6840.777370330532,8
47,6756,6822,88,80,39147.880285581916,42
48,6832,6878,185,241,1098.2826797673333,1
49,6831,6872,16,117,372.1478776729782,1
