,a1,a2,RAAN1,RAAN2,Eval,Users
0,6799,6810,1,211,2665.377752449418,3
1,6779,6808,215,237,3444.1996291578726,7
2,6870,6785,357,189,3857.0903330764513,4
3,6873,6833,205,25,1086.7106871379146,1
4,6816,6790,70,272,21685.694579259136,32
5,6795,6779,114,357,5039.2888467150515,7
6,6813,6874,22,333,2051.399591868228,3
7,6786,6812,347,166,4769.820572808423,6
8,6778,6782,164,245,3629.113284540992,4
9,6826,6780,196,207,2655.058965331067,3
10,6859,6857,349,60,4212.801152556269,6
11,6841,6779,272,59,8453.364401215887,12
12,6853,6847,58,90,6401.834282992725,7
13,6833,6825,281,171,418.1488028437161,1
14,6844,6798,28,239,1342.7175490210939,3
15,6873,6884,88,70,3981.7889572659515,4
16,6880,6802,48,257,5487.715433007375,5
17,6811,6882,156,179,420.5253007205174,1
18,6838,6784,4,123,2034.8813382228582,3
19,6823,6809,38,258,3780.8794358667146,3
20,6857,6870,230,54,11395.046925905819,12
21,6852,6881,91,188,5784.704736402951,7
22,6850,6852,177,7,1194.2409170247774,2
23,6822,6886,218,15,548.1512584658558,1
24,6819,6866,26,206,790.9718267201897,1
25,6836,6792,74,31,13471.041886017045,16
26,6853,6834,310,91,9203.943231618025,11
27,6832,6849,44,87,8213.747692077875,10
28,6858,6801,340,205,2480.023812884887,4
29,6813,6783,25,118,5036.672023293331,5
30,6871,6816,52,194,4713.773201304646,7
31,6874,6862,350,333,5090.415715012583,6
32,6807,6858,341,105,3002.8171271620813,6
33,6844,6804,332,23,3957.0054572009203,5
34,6878,6831,93,103,4312.729509315759,4
35,6804,6858,46,102,4957.427611892937,6
36,6824,6853,318,206,5306.756359691835,7
37,6879,6820,42,335,4886.783851452732,5
38,6874,6788,180,205,2022.7270051053674,3
39,6800,6840,357,210,2773.256399113885,3
40,6886,6857,144,128,0.0,0
41,6794,6866,44,252,4247.877123078979,6
42,6818,6793,63,339,5288.812116489349,10
43,6800,6829,275,286,2630.1499584933918,6
44,6808,6852,4,326,4669.893698981792,5
45,6814,6784,29,1,2698.8570362661885,3
46,6826,6855,57,4,7486.86433613514,7
47,6811,6812,333,233,12301.912814612402,13
48,6840,6887,329,197,5226.73494812765,5
49,6877,6793,103,48,4577.718148923308,6
