,a1,a2,RAAN1,RAAN2,Eval,Users
0,6789,6778,67,80,50929.52686820615,52
1,6846,6807,80,136,48447.75186279329,47
2,6803,6782,80,76,44834.28264404787,35
3,6793,6777,61,60,5394.50104457093,6
4,6743,6810,91,62,12516.479997971932,17
5,6796,6799,83,82,27279.629331973556,34
6,6766,6793,205,75,23331.82906382337,27
7,6779,6804,83,47,25505.538644067088,39
8,6841,6828,202,54,8955.249314216882,8
9,6805,6812,205,85,12377.157567105003,15
10,6824,6865,68,82,20639.342968283534,25
11,6756,6807,88,80,40461.11976706908,44
12,6764,6838,89,116,15457.449285219234,18
13,6806,6770,78,105,26983.00643647229,31
14,6791,6804,72,85,30413.358047125876,41
15,6792,6860,56,105,8023.9719107605515,9
16,6789,6825,205,80,25974.433348799874,30
17,6769,6766,95,56,11437.78324666539,13
18,6836,6804,99,104,4662.320524033697,4
19,6795,6779,63,80,37469.80746980091,45
20,6766,6793,67,80,50628.81298386888,53
21,6803,6795,75,77,35640.32241312346,26
22,6757,6790,79,88,42202.11931844437,43
23,6796,6824,83,76,33247.98270026404,36
24,6824,6821,67,80,43255.65585965057,45
25,6783,6830,50,83,11744.200854813045,18
26,6766,6793,80,76,47224.11316054588,35
27,6792,6813,101,107,4530.139706541549,4
28,6765,6778,68,54,32867.94792351304,36
29,6765,6808,108,80,30043.726024531534,35
30,6840,6830,130,89,5103.43692831197,6
31,6804,6816,112,69,16848.13981044043,22
32,6776,6840,81,87,34615.28006323257,36
33,6789,6795,69,77,42084.969489186005,44
34,6796,6779,63,76,32104.479951426063,39
35,6765,6778,69,54,33264.31088834013,38
36,6796,6808,63,80,34836.49631619613,45
37,6756,6822,88,80,39147.880285581916,42
38,6805,6804,200,91,8288.763651680541,10
39,6769,6856,74,99,25111.08569008619,32
40,6765,6797,75,46,27286.34692265475,32
41,6808,6807,62,75,21217.29247257312,25
42,6795,6824,88,80,34942.98482403998,39
43,6807,6774,101,80,34796.86995920015,37
44,6795,6829,64,77,28935.84633501793,35
45,6795,6824,80,80,36961.60362981411,33
46,6860,6855,229,48,9423.120961410463,11
47,6854,6886,163,127,951.9924222637565,1
48,6866,6808,330,126,4487.345347308274,6
49,6862,6866,296,23,391.82210455205495,1
