,a1,a2,RAAN1,RAAN2,Eval,Users
0,6794,6825,68,80,43719.587128007646,47
1,6824,6825,77,80,39174.831665142185,31
2,6782,6865,81,80,33140.98679063334,32
3,6794,6825,77,54,32849.8456367412,31
4,6808,6825,77,54,31899.260013066276,31
5,6810,6823,58,57,8640.344061636155,5
6,6786,6855,66,149,16274.584508405294,21
7,6807,6822,257,81,26335.892331208284,32
8,6802,6840,137,113,27053.89949181533,21
9,6794,6820,44,80,30042.418443656916,35
10,6822,6856,120,73,6504.869852521597,11
11,6791,6863,63,148,6726.325193195232,13
12,6842,6825,44,76,22227.466934875054,23
13,6838,6814,58,152,4613.3580447671375,5
14,6842,6798,81,83,24430.95814976674,33
15,6845,6776,365,86,17460.789451343044,22
16,6855,6799,75,35,14985.011398691928,15
17,6808,6798,77,73,33071.435344432524,30
18,6842,6786,81,93,23498.381541958166,32
19,6804,6822,24,91,5290.6759150941525,6
20,6780,6845,177,27,428.89243908639764,1
21,6798,6786,307,232,16591.69711143642,16
22,6795,6798,44,116,9277.077516161127,10
23,6803,6846,138,54,25779.925591646024,26
24,6791,6862,152,113,439.06764599074813,1
25,6809,6824,78,50,28517.368707707355,34
26,6821,6786,307,68,29651.97583028954,35
27,6824,6825,77,76,30109.390052935974,24
28,6836,6786,66,76,33776.34436760507,37
29,6811,6830,116,101,8340.456848816382,7
30,6801,6833,98,56,8030.038025190803,9
31,6825,6844,66,116,11974.839701839306,14
32,6807,6808,67,80,44650.10563850199,46
33,6807,6786,307,68,29741.163413720038,35
34,6821,6846,138,54,23258.93266576235,26
35,6840,6796,101,141,9453.669060341621,18
36,6798,6825,80,232,37734.24146801581,40
37,6814,6877,113,83,3353.3040975835183,6
38,6803,6821,68,80,43231.50969638323,48
39,6808,6842,58,108,5541.3125268316,6
40,6809,6830,45,35,2598.6992060784814,3
41,6804,6784,320,96,8293.067690794313,12
42,6842,6837,81,115,21141.400288033994,32
43,6872,6822,257,81,24646.033303311335,31
44,6782,6846,81,54,35631.0497703279,38
45,6842,6798,81,116,25311.87057346588,34
46,6767,6882,97,50,6278.20680116342,9
47,6824,6786,81,80,36593.462008058494,32
48,6886,6812,270,213,4167.278348589485,6
49,6794,6881,43,143,3962.7789027384215,4
