,a1,a2,RAAN1,RAAN2,Eval,Users
0,6807,6808,67,80,44650.10563850199,46
1,6794,6825,68,80,43719.587128007646,47
2,6803,6821,68,80,43231.50969638323,48
3,6824,6825,77,80,39174.831665142185,31
4,6798,6825,80,232,37734.24146801581,40
5,6824,6825,77,76,30109.390052935974,24
6,6807,6786,307,68,29741.163413720038,35
7,6824,6824,104,79,26871.63331285987,31
8,6824,6846,81,80,30710.568854028345,32
9,6842,6808,67,93,17723.720883424437,17
10,6824,6798,81,80,34790.354745537436,32
11,6807,6821,68,81,42164.740458131826,49
12,6809,6805,83,50,19391.41957098816,31
13,6811,6826,69,116,23093.560377996888,29
14,6794,6825,138,80,44676.97369773314,49
15,6796,6806,116,225,10749.614946719905,13
16,6868,6810,234,54,11658.111073660251,12
17,6793,6839,106,93,6041.818652292986,7
18,6802,6846,137,113,27053.89949181533,21
19,6824,6786,68,80,45742.12653172773,48
20,6803,6821,77,80,39866.52327349017,34
21,6815,6853,148,87,5834.276039047423,7
22,6788,6804,95,98,5497.54742697937,6
23,6842,6779,86,63,13678.06691386343,20
24,6794,6822,257,80,28936.009709519134,32
25,6872,6822,257,54,9003.124685785297,8
26,6825,6775,268,60,14454.857819449304,14
27,6807,6825,77,81,37865.26905350856,34
28,6842,6786,138,93,17775.92083717994,25
29,6849,6767,64,101,5012.118522507908,7
30,6796,6786,274,89,12249.509297887,18
31,6842,6786,81,83,27008.121501638405,35
32,6794,6825,77,80,39053.34032509977,31
33,6826,6812,59,41,6413.02946332347,6
34,6782,6808,67,80,45850.90917189818,48
35,6833,6774,293,38,1697.573315752823,3
36,6814,6780,101,48,6019.986762014527,7
37,6811,6844,59,93,7379.442477331504,9
38,6836,6825,66,80,33586.318596768426,40
39,6836,6786,66,73,24714.813509130727,31
40,6782,6808,40,47,4645.469319818503,5
41,6819,6784,55,83,29664.054856946972,44
42,6796,6841,74,199,18490.7569620207,22
43,6782,6798,77,73,37838.66985753015,37
44,6821,6786,257,81,31810.73926756731,34
45,6822,6827,59,60,4977.057618823332,4
46,6842,6846,81,116,22740.16299798592,32
47,6794,6825,77,68,40278.13936324872,39
48,6782,6865,81,80,33140.98679063334,32
49,6872,6822,257,80,27554.764928869354,31
